ci95_high,ci95_low,density,mean_radius,method,method_label,n_bootstrap,n_seeds,step
7.997912559988259,7.98603107185203,0.012345679012345678,7.992498273146323,crmf,Current-radius multiplicative,2000,50,136
7.997820029306599,7.9859938241023976,0.012345679012345678,7.992498280400804,crmf,Current-radius multiplicative,2000,50,137
7.997668028066485,7.986560622517596,0.012345679012345678,7.992498286929836,crmf,Current-radius multiplicative,2000,50,138
7.997719909079129,7.985901306848064,0.012345679012345678,7.992498292805965,crmf,Current-radius multiplicative,2000,50,139
7.997887519994923,7.985655629312674,0.012345679012345678,7.992498298094481,crmf,Current-radius multiplicative,2000,50,140
7.9976360451174235,7.986074475785958,0.012345679012345678,7.992498302854146,crmf,Current-radius multiplicative,2000,50,141
7.997951136719233,7.986242929997193,0.012345679012345678,7.9924983071378435,crmf,Current-radius multiplicative,2000,50,142
7.9978298071928355,7.9862407573410295,0.012345679012345678,7.992498310993173,crmf,Current-radius multiplicative,2000,50,143
7.99775377130293,7.985983409438579,0.012345679012345678,7.992498314462967,crmf,Current-radius multiplicative,2000,50,144
7.997857767929847,7.9857725212331045,0.012345679012345678,7.992498317585784,crmf,Current-radius multiplicative,2000,50,145
7.997885011011062,7.985714100075699,0.012345679012345678,7.992498320396318,crmf,Current-radius multiplicative,2000,50,146
7.997857704309124,7.986195909874658,0.012345679012345678,7.992498322925798,crmf,Current-radius multiplicative,2000,50,147
7.997945527987114,7.986338150393481,0.012345679012345678,7.992498325202331,crmf,Current-radius multiplicative,2000,50,148
7.998159313535893,7.985700052308872,0.012345679012345678,7.992498327251211,crmf,Current-radius multiplicative,2000,50,149
7.997857009409946,7.986084930643077,0.012345679012345678,7.992498329095202,crmf,Current-radius multiplicative,2000,50,150
7.997856976565591,7.9859339603638535,0.012345679012345678,7.992498330754795,crmf,Current-radius multiplicative,2000,50,151
7.9978332833428585,7.985689926115044,0.012345679012345678,7.992498332248428,crmf,Current-radius multiplicative,2000,50,152
7.99763681998673,7.985883143379733,0.012345679012345678,7.992498333592698,crmf,Current-radius multiplicative,2000,50,153
7.997820310327539,7.986178641248319,0.012345679012345678,7.992498334802541,crmf,Current-radius multiplicative,2000,50,154
7.997885026365659,7.986062453368667,0.012345679012345678,7.9924983358913995,crmf,Current-radius multiplicative,2000,50,155
7.99766804628745,7.986333420433854,0.012345679012345678,7.992498336871372,crmf,Current-radius multiplicative,2000,50,156
7.997895225262053,7.985926151353569,0.012345679012345678,7.992498337753347,crmf,Current-radius multiplicative,2000,50,157
7.997886439133282,7.985649123675422,0.012345679012345678,7.992498338547126,crmf,Current-radius multiplicative,2000,50,158
7.998078540373232,7.985988288049863,0.012345679012345678,7.992498339261527,crmf,Current-radius multiplicative,2000,50,159
7.997820141250391,7.985625474954271,0.012345679012345678,7.992498339904485,crmf,Current-radius multiplicative,2000,50,160
7.997545711373254,7.985646591820223,0.012345679012345678,7.99249834048315,crmf,Current-radius multiplicative,2000,50,161
7.9975992507122635,7.986350745032692,0.012345679012345678,7.992498341003948,crmf,Current-radius multiplicative,2000,50,162
7.997883374812149,7.985780477953224,0.012345679012345678,7.992498341472666,crmf,Current-radius multiplicative,2000,50,163
7.997884959234523,7.986091720045568,0.012345679012345678,7.992498341894512,crmf,Current-radius multiplicative,2000,50,164
7.997833332000804,7.986054874206798,0.012345679012345678,7.992498342274173,crmf,Current-radius multiplicative,2000,50,165
7.997611316689193,7.986149538162306,0.012345679012345678,7.992498342615869,crmf,Current-radius multiplicative,2000,50,166
7.997883416490995,7.986555950183219,0.012345679012345678,7.992498342923394,crmf,Current-radius multiplicative,2000,50,167
7.99813275820461,7.985812896054001,0.012345679012345678,7.992498343200168,crmf,Current-radius multiplicative,2000,50,168
7.997940020679543,7.986123740079489,0.012345679012345678,7.992498343449264,crmf,Current-radius multiplicative,2000,50,169
7.997887674889926,7.986448612424889,0.012345679012345678,7.99249834367345,crmf,Current-radius multiplicative,2000,50,170
7.997664211697526,7.985857309423675,0.012345679012345678,7.9924983438752175,crmf,Current-radius multiplicative,2000,50,171
7.997721872185828,7.985870349095043,0.012345679012345678,7.992498344056809,crmf,Current-radius multiplicative,2000,50,172
7.997885315270475,7.986015402127512,0.012345679012345678,7.99249834422024,crmf,Current-radius multiplicative,2000,50,173
7.99788496054045,7.985701488030941,0.012345679012345678,7.99249834436733,crmf,Current-radius multiplicative,2000,50,174
7.997603693880448,7.986177993743726,0.012345679012345678,7.992498344499709,crmf,Current-radius multiplicative,2000,50,175
7.99771909236634,7.985991700276073,0.012345679012345678,7.99249834461885,crmf,Current-radius multiplicative,2000,50,176
7.997717682253156,7.985940915676448,0.012345679012345678,7.992498344726078,crmf,Current-radius multiplicative,2000,50,177
7.997665481071975,7.985982852415933,0.012345679012345678,7.992498344822582,crmf,Current-radius multiplicative,2000,50,178
7.9978865133594015,7.985438536838347,0.012345679012345678,7.992498344909437,crmf,Current-radius multiplicative,2000,50,179
7.997950986202445,7.986105531546518,0.012345679012345678,7.992498344987606,crmf,Current-radius multiplicative,2000,50,180
7.997940229323186,7.986393634383581,0.012345679012345678,7.9924983450579585,crmf,Current-radius multiplicative,2000,50,181
7.997885101223482,7.986264169716245,0.012345679012345678,7.992498345121276,crmf,Current-radius multiplicative,2000,50,182
7.997912603843835,7.9860085806680035,0.012345679012345678,7.99249834517826,crmf,Current-radius multiplicative,2000,50,183
7.9978584007012055,7.986179449701175,0.012345679012345678,7.9924983452295475,crmf,Current-radius multiplicative,2000,50,184
7.997664207701172,7.9863466509179935,0.012345679012345678,7.992498345275705,crmf,Current-radius multiplicative,2000,50,185
7.997883556544807,7.985919914917009,0.012345679012345678,7.992498345317248,crmf,Current-radius multiplicative,2000,50,186
7.997887782344312,7.9857745403083555,0.012345679012345678,7.992498345354635,crmf,Current-radius multiplicative,2000,50,187
7.997938440314393,7.986176071011524,0.012345679012345678,7.992498345388285,crmf,Current-radius multiplicative,2000,50,188
7.99785691761665,7.98605448306612,0.012345679012345678,7.992498345418569,crmf,Current-radius multiplicative,2000,50,189
7.997883341540809,7.985785179256215,0.012345679012345678,7.992498345445824,crmf,Current-radius multiplicative,2000,50,190
7.997938403933525,7.985730416173971,0.012345679012345678,7.992498345470355,crmf,Current-radius multiplicative,2000,50,191
7.997857763683923,7.985681734005467,0.012345679012345678,7.992498345492431,crmf,Current-radius multiplicative,2000,50,192
7.997884963791918,7.986176415231749,0.012345679012345678,7.992498345512302,crmf,Current-radius multiplicative,2000,50,193
7.997939950024155,7.986176217011582,0.012345679012345678,7.992498345530184,crmf,Current-radius multiplicative,2000,50,194
7.997939985589252,7.985957640195262,0.012345679012345678,7.992498345546278,crmf,Current-radius multiplicative,2000,50,195
7.99795077064189,7.985755359920351,0.012345679012345678,7.9924983455607626,crmf,Current-radius multiplicative,2000,50,196
7.997717474542523,7.986027040145674,0.012345679012345678,7.992498345573799,crmf,Current-radius multiplicative,2000,50,197
7.997887602466195,7.985779332641562,0.012345679012345678,7.992498345585532,crmf,Current-radius multiplicative,2000,50,198
7.99794005071015,7.985984266042739,0.012345679012345678,7.9924983455960925,crmf,Current-radius multiplicative,2000,50,199
7.997719374305394,7.98623551782442,0.012345679012345678,7.992498345605595,crmf,Current-radius multiplicative,2000,50,200
