density,failure_indicator_mean,failure_indicator_sd,geometry,mean_contact_break_rate_mean,mean_contact_break_rate_sd,mean_control_effort_proxy_mean,mean_control_effort_proxy_sd,mean_fragmentation_mean,mean_fragmentation_sd,mean_largest_scc_fraction_mean,mean_largest_scc_fraction_sd,method,method_label,n_pairs,radius_temporal_variation_mean,radius_temporal_variation_sd,recovery_steps_after_release_mean,recovery_steps_after_release_sd,scenario
0.0204,0.0,0.0,uniform,0.00039415008018726965,0.00026289698320509285,0.006560770204638804,0.0005891334004469559,0.00309375,0.006983060438081326,0.996,0.009359685767824356,crmf,CRMF,30,0.0016011984044530388,0.0013806154025086904,0.0,0.0,position_noise_sigma_0p01rb
0.0331,0.0,0.0,uniform,0.00045324795729192373,0.00021833580900088058,0.0063090462280785825,0.0006016612623806404,0.0,0.0,1.0,0.0,crmf,CRMF,30,0.004528156074120817,0.0016731529221117249,0.0,0.0,position_noise_sigma_0p01rb
0.0123,0.8333333333333334,0.3790490217894517,clustered,0.0006767600918387244,0.0004759138126053938,0.006547613947861666,0.0009500205230251454,0.3813125,0.180961542161254,0.6186875000000001,0.180961542161254,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.833333333333336,23.121990329156553,actuation_velocity_scale_acceleration_heading_lag
0.0204,0.6333333333333333,0.49013251785356093,clustered,0.0006970963927839872,0.0007623322829718758,0.006790954405149518,0.00222710003141847,0.28903125,0.2226768286769722,0.7109687499999999,0.2226768286769722,fixed_r4,Fixed radius r=4,30,0.0,0.0,38.63333333333333,29.89808358906722,actuation_velocity_scale_acceleration_heading_lag
0.0331,0.36666666666666664,0.49013251785356093,clustered,0.0006191846272754931,0.0010741741404404455,0.00663877970734016,0.002526207951379662,0.17629166666666668,0.2098388251138089,0.8237083333333334,0.2098388251138089,fixed_r4,Fixed radius r=4,30,0.0,0.0,22.366666666666667,29.89808358906722,actuation_velocity_scale_acceleration_heading_lag
0.0123,1.0,0.0,uniform,0.0015450183967792327,0.0024629096533449026,0.010785158566179055,0.0060305106685556945,0.5861979166666667,0.11348841664286663,0.41380208333333335,0.11348841664286662,fixed_r4,Fixed radius r=4,30,0.0,0.0,61.0,0.0,actuation_velocity_scale_acceleration_heading_lag
0.0204,0.9666666666666667,0.18257418583505536,uniform,0.0025449779258637562,0.0033159221946366876,0.012959918402573533,0.009779932083015242,0.40529166666666666,0.16050144796496563,0.5947083333333333,0.16050144796496565,fixed_r4,Fixed radius r=4,30,0.0,0.0,58.96666666666667,11.137025335938377,actuation_velocity_scale_acceleration_heading_lag
0.0331,0.4666666666666667,0.5074162634049248,uniform,0.001476528502952584,0.0014683540281100727,0.009132890780490075,0.005640161791711739,0.18055208333333334,0.12694453789481855,0.8194479166666666,0.12694453789481858,fixed_r4,Fixed radius r=4,30,0.0,0.0,30.5,31.021405290652073,actuation_velocity_scale_acceleration_heading_lag
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006887259038045364,0.0004810882350012023,0.006569781731633269,0.0009589900727871226,0.3563958333333333,0.18127258579055852,0.6436041666666666,0.18127258579055852,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.0,27.64678693060383,clean
0.0204,0.3333333333333333,0.47946330148538413,clustered,0.000571572352862228,0.00044314778343880734,0.006322428945304308,0.0009343778128083889,0.246375,0.19308113481861666,0.753625,0.19308113481861666,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,clean
0.0331,0.2,0.4068381021724862,clustered,0.0004982744275945756,0.0004321362031726282,0.006198968805813331,0.0009164597277121163,0.15601041666666668,0.1772404626368527,0.8439895833333334,0.1772404626368527,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,clean
0.0123,0.7666666666666667,0.4301830671520763,uniform,0.0008492810938631371,0.0009061463083063605,0.008762681781711645,0.00100994277703015,0.47604166666666664,0.1191402484330774,0.5239583333333333,0.11914024843307738,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.9,21.27545128983653,clean
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0010710832062068207,0.0009651185439885075,0.008507587810341354,0.0010169601826697924,0.31105208333333334,0.15532544314289246,0.6889479166666667,0.15532544314289246,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.3,30.354400919346336,clean
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010291574724742912,0.0006946554078861119,0.007722789825656911,0.0009995392362707992,0.13736458333333335,0.08909909953268842,0.8626354166666667,0.08909909953268844,fixed_r4,Fixed radius r=4,30,0.0,0.0,12.2,24.81712423252166,clean
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006887259038045364,0.0004810882350012023,0.006569781731633269,0.0009589900727871226,0.3563958333333333,0.18127258579055852,0.6436041666666666,0.18127258579055852,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.0,27.64678693060383,count_overcount_one
0.0204,0.3333333333333333,0.47946330148538413,clustered,0.000571572352862228,0.00044314778343880734,0.006322428945304308,0.0009343778128083889,0.246375,0.19308113481861666,0.753625,0.19308113481861666,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,count_overcount_one
0.0331,0.2,0.4068381021724862,clustered,0.0004982744275945756,0.0004321362031726282,0.006198968805813331,0.0009164597277121163,0.15601041666666668,0.1772404626368527,0.8439895833333334,0.1772404626368527,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,count_overcount_one
0.0123,0.7666666666666667,0.4301830671520763,uniform,0.0008492810938631371,0.0009061463083063605,0.008762681781711645,0.00100994277703015,0.47604166666666664,0.1191402484330774,0.5239583333333333,0.11914024843307738,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.9,21.27545128983653,count_overcount_one
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0010710832062068207,0.0009651185439885075,0.008507587810341354,0.0010169601826697924,0.31105208333333334,0.15532544314289246,0.6889479166666667,0.15532544314289246,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.3,30.354400919346336,count_overcount_one
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010291574724742912,0.0006946554078861119,0.007722789825656911,0.0009995392362707992,0.13736458333333335,0.08909909953268842,0.8626354166666667,0.08909909953268844,fixed_r4,Fixed radius r=4,30,0.0,0.0,12.2,24.81712423252166,count_overcount_one
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006887259038045364,0.0004810882350012023,0.006569781731633269,0.0009589900727871226,0.3563958333333333,0.18127258579055852,0.6436041666666666,0.18127258579055852,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.0,27.64678693060383,count_undercount_one
0.0204,0.3333333333333333,0.47946330148538413,clustered,0.000571572352862228,0.00044314778343880734,0.006322428945304308,0.0009343778128083889,0.246375,0.19308113481861666,0.753625,0.19308113481861666,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,count_undercount_one
0.0331,0.2,0.4068381021724862,clustered,0.0004982744275945756,0.0004321362031726282,0.006198968805813331,0.0009164597277121163,0.15601041666666668,0.1772404626368527,0.8439895833333334,0.1772404626368527,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,count_undercount_one
0.0123,0.7666666666666667,0.4301830671520763,uniform,0.0008492810938631371,0.0009061463083063605,0.008762681781711645,0.00100994277703015,0.47604166666666664,0.1191402484330774,0.5239583333333333,0.11914024843307738,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.9,21.27545128983653,count_undercount_one
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0010710832062068207,0.0009651185439885075,0.008507587810341354,0.0010169601826697924,0.31105208333333334,0.15532544314289246,0.6889479166666667,0.15532544314289246,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.3,30.354400919346336,count_undercount_one
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010291574724742912,0.0006946554078861119,0.007722789825656911,0.0009995392362707992,0.13736458333333335,0.08909909953268842,0.8626354166666667,0.08909909953268844,fixed_r4,Fixed radius r=4,30,0.0,0.0,12.2,24.81712423252166,count_undercount_one
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006887259038045364,0.0004810882350012023,0.00657160179157341,0.0009608998913293767,0.3563958333333333,0.18127258579055852,0.6436041666666666,0.18127258579055852,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.0,27.64678693060383,gilbert_burst_message_loss
0.0204,0.3333333333333333,0.47946330148538413,clustered,0.0005632990344502637,0.0004271890761210034,0.0063291477232299866,0.0009377995951559854,0.2451354166666667,0.19280901018423793,0.7548645833333333,0.19280901018423793,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,gilbert_burst_message_loss
0.0331,0.16666666666666666,0.3790490217894517,clustered,0.0004948828599262784,0.0004246737518671748,0.006206539534719276,0.000917277861506963,0.15517708333333333,0.17772178507101774,0.8448229166666666,0.17772178507101774,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,gilbert_burst_message_loss
0.0123,0.7333333333333333,0.4497764451088036,uniform,0.0009431413367907176,0.0009734135685380266,0.008826088334710845,0.00099515014028674,0.47145833333333337,0.12828145234804209,0.5285416666666667,0.12828145234804206,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.0,21.470107527475946,gilbert_burst_message_loss
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0010706226237609444,0.0009657853666817712,0.008548921171171859,0.0009911969755772598,0.30995833333333334,0.15479855455661107,0.6900416666666668,0.15479855455661107,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.133333333333333,30.45486579472503,gilbert_burst_message_loss
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010285777623293636,0.0006946789094800345,0.007733828273711164,0.0010067418495744924,0.1371666666666667,0.08902250437905879,0.8628333333333333,0.0890225043790588,fixed_r4,Fixed radius r=4,30,0.0,0.0,11.833333333333334,24.143369666444134,gilbert_burst_message_loss
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006882208532994859,0.00048052365773813724,0.006577108479190879,0.0009636556820884405,0.35653124999999997,0.18120940668348842,0.64346875,0.18120940668348842,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.1,27.54350790270199,message_dropout_0p10
0.0204,0.3333333333333333,0.47946330148538413,clustered,0.000571572352862228,0.00044314778343880734,0.006325957597701954,0.0009345784367542339,0.2460625,0.19305502442800226,0.7539374999999999,0.19305502442800226,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,message_dropout_0p10
0.0331,0.2,0.4068381021724862,clustered,0.0004982744275945756,0.0004321362031726282,0.006200564955940018,0.0009165791178225626,0.15659374999999998,0.1771101297127722,0.8434062499999999,0.1771101297127722,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,message_dropout_0p10
0.0123,0.8,0.4068381021724862,uniform,0.0008980798677586603,0.0009379843498894312,0.008923894298912499,0.0010078569211397683,0.47922916666666665,0.12021094665379813,0.5207708333333333,0.12021094665379813,fixed_r4,Fixed radius r=4,30,0.0,0.0,51.766666666666666,21.198053478193884,message_dropout_0p10
0.0204,0.5,0.5085476277156078,uniform,0.001081683899441785,0.0009497880803408563,0.008562742410796199,0.0010173653657615232,0.31227083333333333,0.1583551491700796,0.6877291666666667,0.1583551491700796,fixed_r4,Fixed radius r=4,30,0.0,0.0,29.333333333333332,30.206568517612116,message_dropout_0p10
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010291574724742912,0.0006946554078861119,0.007735617909767652,0.001005908125732221,0.13740625,0.08915276921151634,0.86259375,0.08915276921151635,fixed_r4,Fixed radius r=4,30,0.0,0.0,11.833333333333334,24.143369666444134,message_dropout_0p10
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006977489964248928,0.0004892695001242578,0.006587578691198268,0.0009658034346965562,0.3565729166666667,0.1810946027384146,0.6434270833333334,0.18109460273841457,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.233333333333334,27.422220204052408,observation_delay_2
0.0204,0.36666666666666664,0.49013251785356093,clustered,0.0005796470905809286,0.00045068991429208507,0.00632370125419919,0.0009338609003749108,0.2505104166666667,0.1902618694211727,0.7494895833333334,0.1902618694211727,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,observation_delay_2
0.0331,0.26666666666666666,0.4497764451088036,clustered,0.0005174617724782367,0.0004195567581500719,0.006199124965210456,0.0009167616436445545,0.17201041666666667,0.175618244503873,0.8279895833333334,0.17561824450387303,fixed_r4,Fixed radius r=4,30,0.0,0.0,18.666666666666668,27.72939848301591,observation_delay_2
0.0123,0.7666666666666667,0.4301830671520763,uniform,0.0010920829080042728,0.0010057853748398151,0.00899356873068877,0.0010001364404289748,0.48404166666666665,0.1274931310832844,0.5159583333333333,0.1274931310832844,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.8,21.377397022282107,observation_delay_2
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0011934540879623774,0.001064599105477004,0.008565327385152225,0.001023642155368122,0.31279166666666663,0.15805427948085635,0.6872083333333333,0.15805427948085632,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.2,30.411431607436587,observation_delay_2
0.0331,0.2,0.4068381021724862,uniform,0.0010637404539922573,0.0007153329078921848,0.007728671015103155,0.0009979836280754448,0.13970833333333335,0.0922152366709624,0.8602916666666667,0.09221523667096242,fixed_r4,Fixed radius r=4,30,0.0,0.0,13.766666666666667,25.494669264760823,observation_delay_2
0.0123,0.6333333333333333,0.49013251785356093,clustered,0.0006887259038045364,0.0004810882350012023,0.006570403695059169,0.0009590320504508021,0.3564791666666667,0.18134723412479342,0.6435208333333333,0.18134723412479342,fixed_r4,Fixed radius r=4,30,0.0,0.0,41.0,27.64678693060383,position_noise_sigma_0p01rb
0.0204,0.36666666666666664,0.49013251785356093,clustered,0.0005762019824918575,0.00044968875135975784,0.006322529952000136,0.0009343941018406076,0.24678125,0.19273388567390323,0.75321875,0.19273388567390323,fixed_r4,Fixed radius r=4,30,0.0,0.0,24.866666666666667,29.326618876246947,position_noise_sigma_0p01rb
0.0331,0.2,0.4068381021724862,clustered,0.0004982744275945756,0.0004321362031726282,0.006199014371838373,0.0009164467439805552,0.15684375,0.1769146406398777,0.8431562499999999,0.1769146406398777,fixed_r4,Fixed radius r=4,30,0.0,0.0,14.6,25.539151823466437,position_noise_sigma_0p01rb
0.0123,0.7333333333333333,0.4497764451088036,uniform,0.0008866069452563261,0.0009272438652027557,0.00877344127379807,0.0010112234545052265,0.4765625,0.11995340780112689,0.5234375,0.11995340780112687,fixed_r4,Fixed radius r=4,30,0.0,0.0,50.9,21.27545128983653,position_noise_sigma_0p01rb
0.0204,0.5333333333333333,0.5074162634049248,uniform,0.0011035597574333721,0.000977201704235415,0.008504310780485634,0.0010227789974970006,0.31125,0.15560604371462325,0.6887500000000001,0.15560604371462325,fixed_r4,Fixed radius r=4,30,0.0,0.0,31.3,30.354400919346336,position_noise_sigma_0p01rb
0.0331,0.16666666666666666,0.3790490217894517,uniform,0.0010291574724742912,0.0006946554078861119,0.0077232094479825035,0.0009995207795179923,0.1372604166666667,0.08904178461950082,0.8627395833333333,0.08904178461950084,fixed_r4,Fixed radius r=4,30,0.0,0.0,12.2,24.81712423252166,position_noise_sigma_0p01rb
