target_degree,eval_seed,n_agents,steps,final_fragmentation,mean_fragmentation,polar_order,neighbor_loss_rate,control_energy,mean_radius,mean_probe_degree,mean_interaction_out_degree
6,20003,16,200,0.0,0.0,0.9912209831248756,0.0009375,0.009224160746196438,7.598076211353353,1.0006218905472637,5.622201492537314
6,20004,16,200,0.0,0.0,0.985584085139213,0.00125,0.009295021518236307,7.640119483078764,1.0,4.290733830845771
6,20005,16,200,0.0,0.0,0.993578264465931,0.0015625,0.01003636703644137,6.990198508160083,1.748134328358209,4.860385572139304
6,20006,16,200,0.0,0.0,0.9884659235081082,0.000625,0.008137020052407011,7.722098745490901,1.125,4.925062189054726
6,20007,16,200,0.0,0.0,0.9793275021708809,0.0021875,0.006754527763849837,7.593077159259615,1.25,5.800995024875622
6,20008,16,200,0.0,0.0,0.985266795391516,0.0003125,0.0091148018969965,7.35767497183911,1.248134328358209,5.42910447761194
6,20009,16,200,0.0,0.0,0.9920795781670361,0.000625,0.009298230421621811,7.592890099123033,1.1243781094527363,5.125
6,20010,16,200,0.0,0.0,0.9899611648552903,0.0021875,0.010347427888343702,7.794247313402803,0.8737562189054726,4.693407960199005
6,20011,16,200,0.0,0.0,0.9838986202573989,0.0003125,0.007547945188055122,6.823462334867149,2.0,5.037935323383085
6,20012,16,200,0.0,0.0,0.9926743302634797,0.000625,0.01082897877774428,7.93301270189225,0.6256218905472637,5.123134328358209
6,20013,16,200,0.0,0.0,0.9537546524016812,0.001875,0.009058217697553514,7.259871928651646,1.5167910447761195,4.146766169154229
6,20014,16,200,0.0,0.0,0.9608133991790329,0.001875,0.008385583079317976,6.7937636595739495,2.0012437810945274,4.412935323383085
6,20015,16,200,0.0,0.0,0.9814470233033948,0.0034375,0.011147418583936168,7.61473971833472,0.9981343283582089,4.456467661691542
6,20016,16,200,0.0,0.0,0.9916354287355198,0.001875,0.009177987001992826,7.034294597296334,1.8669154228855722,4.652363184079602
6,20017,16,200,0.0,0.0,0.9865226239581056,0.0009375,0.009599939551547,7.507602067055223,1.1262437810945274,4.612873134328358
6,20018,16,200,0.0,0.0,0.988480776143316,0.0003125,0.010786883396599268,7.225723681240895,1.623134328358209,4.49160447761194
6,20019,16,200,0.0,0.0,0.978720014430692,0.001875,0.009134559582968447,7.23819569443208,1.375,5.003731343283582
6,20020,16,200,0.0,0.0,0.9690709168060014,0.0025,0.00985051563703967,7.3954472151645705,1.335820895522388,4.693718905472637
6,20021,16,200,0.0,0.0,0.9946996742192137,0.0015625,0.008290622109153892,7.525282302846932,1.1243781094527363,5.578980099502488
6,20022,16,200,0.0,0.0,0.9853744466771073,0.0021875,0.008674870128252491,7.746381423572815,0.7475124378109452,4.755286069651741
6,20023,16,200,0.0,0.0,0.9780842020644571,0.0021875,0.010362858836297378,7.411111662889756,1.242537313432836,5.7450248756218905
6,20024,16,200,0.0,0.0,0.9422376974044259,0.003125,0.007215622065938826,7.661730808064818,1.0024875621890548,4.2164179104477615
6,20025,16,200,0.0,0.0,0.9808329872360969,0.00125,0.009965018831907885,7.585791258298791,1.1299751243781095,4.052238805970149
6,20026,16,200,0.0,0.0,0.9948571393889625,0.0021875,0.01019401887068603,6.948792540289018,1.751865671641791,5.293221393034826
6,20027,16,200,0.0,0.0,0.9898497871577432,0.001875,0.007126034380553548,7.729655866774978,1.0024875621890548,5.3818407960199
6,20028,16,200,0.0,0.0,0.9881536926143604,0.0009375,0.009485109857542343,7.925680758820448,0.6262437810945274,4.599813432835821
6,20029,16,200,0.0,0.0,0.9864320129558005,0.0009375,0.00944222117749784,7.649258794873653,1.007462686567164,4.843283582089552
6,20030,16,200,0.0,0.0,0.9881850635944066,0.0015625,0.00937894738765514,6.919465449017109,1.8600746268656716,5.181592039800995
6,20031,16,200,0.0,0.0,0.9848966327680909,0.0009375,0.007653636101079948,6.962428236434412,1.501865671641791,4.981032338308458
6,20032,16,200,0.0,0.0,0.9910900479391918,0.0015625,0.009294502692718448,7.442777518180449,1.3756218905472637,4.692786069651741
6,20033,16,200,0.0,0.0,0.9934889984178823,0.0009375,0.007993727752251135,7.435046125413956,1.2524875621890548,4.937189054726368
6,20034,16,200,0.0,0.0,0.9915382632299096,0.00125,0.006823415556611927,7.075233054496906,1.625,4.696206467661692
6,20035,16,200,0.0,0.0,0.9918151139138875,0.00125,0.008783251957089358,7.7890400014878125,0.753731343283582,4.932835820895522
6,20036,16,200,0.0,0.0,0.976430913546465,0.001875,0.010927058371393279,7.521283061171467,1.1262437810945274,5.0556592039801
6,20037,16,200,0.0,0.0,0.9855848258241332,0.0009375,0.007668201276169972,7.707944373895795,1.001865671641791,4.992226368159204
6,20038,16,200,0.0,0.0,0.9842846387483879,0.0028125,0.009663102901417153,7.527360891892827,1.2506218905472637,4.509328358208955
6,20039,16,200,0.0,0.0,0.9725788427105653,0.0021875,0.006485133885931288,7.093300882351688,1.7350746268656716,5.5659203980099505
6,20040,16,200,0.0,0.0,0.9500421156227462,0.0021875,0.007863076157538368,7.227680489205894,1.5099502487562189,4.7210820895522385
6,20041,16,200,0.0,0.0,0.9839782422512607,0.0015625,0.010744870766479953,7.314636521693638,1.2456467661691542,4.879042288557214
6,20042,16,200,0.0,0.0,0.9774457477607991,0.0,0.009399389683747409,7.542086827793889,1.1044776119402986,4.36660447761194
6,20043,16,200,0.0,0.0,0.988906887002719,0.0028125,0.011187884681592906,6.670413611156818,2.0024875621890548,5.008084577114428
6,20044,16,200,0.0,0.0,0.9873604516283156,0.00375,0.009464885104352404,7.408112231637633,1.4975124378109452,4.5304726368159205
6,20045,16,200,0.0,0.0,0.9912049201638836,0.001875,0.00971984203901214,7.061841824293016,1.6150497512437811,5.14023631840796
6,20046,16,200,0.0,0.0,0.9940607152633664,0.0021875,0.006925273679796319,7.248614458182758,1.6237562189054726,5.123445273631841
6,20047,16,200,0.0,0.0,0.9797631730005268,0.0009375,0.008255290895257816,7.366481013494382,1.3756218905472637,4.936567164179104
6,20048,16,200,0.0,0.0,0.9903982714875713,0.0015625,0.009912922075455239,7.731322217472897,1.0,4.8700248756218905
6,20049,16,200,0.0,0.0,0.9834058375021202,0.000625,0.008007947698540931,7.37217029064762,1.375,5.355410447761194
7,20000,16,200,0.0,0.0,0.9936471043499139,0.000625,0.009316005677928117,7.720417174646688,1.25,4.595149253731344
7,20001,16,200,0.0,0.0,0.9884740769002534,0.00125,0.009184189581904036,7.6130326331363865,1.248134328358209,5.6315298507462686
7,20002,16,200,0.0,0.0,0.989173981625771,0.0015625,0.009330097294320612,7.6450591262635585,1.2475124378109452,4.823383084577115
7,20003,16,200,0.0,0.0,0.9912377862266272,0.00125,0.009229649336685521,7.80624304008046,1.0006218905472637,5.875
7,20004,16,200,0.0,0.0,0.985584085139213,0.00125,0.009295021518236307,7.731469789172707,1.0,4.290733830845771
7,20005,16,200,0.0,0.0,0.9937891124246455,0.00125,0.01002828467510569,7.269845252892582,1.748134328358209,5.053171641791045
7,20006,16,200,0.0,0.0,0.9885081206244062,0.0,0.008102226150180969,7.863666854913386,1.125,5.0481965174129355
7,20007,16,200,0.0,0.0,0.9832592365308492,0.0009375,0.006853504385798561,7.774271535085212,1.2506218905472637,6.116293532338308
7,20008,16,200,0.0,0.0,0.9836493891686402,0.000625,0.008970107526300867,7.546380711872003,1.248134328358209,5.743781094527363
7,20009,16,200,0.0,0.0,0.992503165513679,0.0009375,0.00922884853776667,7.758586553141348,1.1243781094527363,5.316853233830845
7,20010,16,200,0.0,0.0,0.9899607748394005,0.001875,0.010347394429612723,7.855892027456213,0.8737562189054726,4.6986940298507465
7,20011,16,200,0.0,0.0,0.9846338786084549,0.0,0.0075030837323629765,7.085763360922061,2.0,5.166666666666667
7,20012,16,200,0.0,0.0,0.9926757322118284,0.000625,0.010822010129509445,7.967707173346752,0.6256218905472637,5.135261194029851
7,20013,16,200,0.0,0.0,0.9583808580351594,0.001875,0.009099922389694407,7.447683643266257,1.5149253731343284,4.173818407960199
7,20014,16,200,0.0,0.0,0.974052317645996,0.0015625,0.008211967373034297,7.21948439234278,2.001865671641791,4.916666666666667
7,20015,16,200,0.0,0.0,0.981913361830005,0.001875,0.011117512822309904,7.868579441794898,0.8874378109452736,4.86318407960199
7,20016,16,200,0.0,0.0,0.9921776218145876,0.0015625,0.009046419751563256,7.352738202018325,1.8638059701492538,5.243781094527363
7,20017,16,200,0.0,0.0,0.9873750042070886,0.0009375,0.009729926249112121,7.668059446234357,1.126865671641791,4.7356965174129355
7,20018,16,200,0.0,0.0,0.9893302896285712,0.0009375,0.01090168487535876,7.484179790472655,1.623134328358209,4.85292288557214
7,20019,16,200,0.0,0.0,0.9798293714361701,0.0015625,0.008807237591017715,7.537712829253204,1.375,5.380597014925373
7,20020,16,200,0.0,0.0,0.9713765405154544,0.0015625,0.009844478698779685,7.726293726488092,1.118781094527363,5.109452736318408
7,20021,16,200,0.0,0.0,0.9946979217512038,0.000625,0.008310911974762364,7.723630391227077,1.1243781094527363,5.874689054726368
7,20022,16,200,0.0,0.0,0.9853745581969882,0.001875,0.008674871695660608,7.877737109034737,0.7475124378109452,4.816853233830845
7,20023,16,200,0.0,0.0,0.9827377521245974,0.0025,0.010378817472418369,7.7170762799095565,1.2406716417910448,5.751554726368159
7,20024,16,200,0.0,0.0,0.9791287854438662,0.00375,0.007172416218925366,7.866972833490649,0.8805970149253731,4.574004975124378
7,20025,16,200,0.0,0.0,0.9835129032114043,0.001875,0.009273392955032956,7.79795657580441,1.1305970149253732,4.120646766169155
7,20026,16,200,0.0,0.0,0.9949345354616609,0.0021875,0.010371488457316868,7.267973789797767,1.751865671641791,5.608830845771144
7,20027,16,200,0.0,0.0,0.9902098027031468,0.00125,0.00719165226287634,7.869437734057912,1.0024875621890548,5.5659203980099505
7,20028,16,200,0.0,0.0,0.9882417814256156,0.000625,0.00953289373197845,7.964172635108355,0.6262437810945274,4.550995024875622
7,20029,16,200,0.0,0.0,0.9865538812888656,0.00125,0.009336279145676635,7.783396219663026,1.01181592039801,4.969216417910448
7,20030,16,200,0.0,0.0,0.9903204434039186,0.0021875,0.009180813637762221,7.202224110955165,1.8532338308457712,5.245646766169155
7,20031,16,200,0.0,0.0,0.9875681375414619,0.0015625,0.007385128508204869,7.201781326967747,1.501865671641791,5.297574626865671
7,20032,16,200,0.0,0.0,0.9918400992738966,0.00125,0.009079938770177105,7.6387005919351605,1.3756218905472637,4.8893034825870645
7,20033,16,200,0.0,0.0,0.9936142050219237,0.0009375,0.007948420349767487,7.630776727663995,1.251865671641791,5.181281094527363
7,20034,16,200,0.0,0.0,0.9920996929761197,0.0003125,0.006800667085991938,7.397768544018047,1.625,5.229477611940299
7,20035,16,200,0.0,0.0,0.9927885820907861,0.0015625,0.008691257301002519,7.89830169516967,0.753731343283582,4.998445273631841
7,20036,16,200,0.0,0.0,0.9809017104311555,0.00125,0.010663315194320884,7.721541800449906,1.126865671641791,5.2434701492537314
7,20037,16,200,0.0,0.0,0.9860480483745577,0.00125,0.007670209173630206,7.8067221648587815,1.001865671641791,5.049129353233831
7,20038,16,200,0.0,0.0,0.9876416067110885,0.0040625,0.009311596806750451,7.800463553803111,1.131218905472637,4.9443407960199
7,20039,16,200,0.0,0.0,0.9748612499447279,0.001875,0.006474578350736656,7.2642974740731265,1.7332089552238805,5.675373134328358
7,20040,16,200,0.0,0.0,0.9551508327251947,0.0021875,0.008005875391277666,7.455509912531219,1.5149253731343284,4.792910447761194
7,20041,16,200,0.0,0.0,0.9844733181494748,0.001875,0.010583591310449735,7.458469080505703,1.2468905472636815,4.953980099502488
7,20042,16,200,0.0,0.0,0.9788693028469441,0.0,0.009150844549707713,7.781019289804335,1.097636815920398,4.61660447761194
7,20043,16,200,0.0,0.0,0.9888780635748434,0.0025,0.011146560226767042,6.883379801581247,2.0024875621890548,5.3252487562189055
7,20044,16,200,0.0,0.0,0.98943235841454,0.0028125,0.009647431773202325,7.714666367478271,1.4975124378109452,4.865982587064677
7,20045,16,200,0.0,0.0,0.9912328641578679,0.000625,0.009714468802368812,7.414718365905076,1.6144278606965174,5.683768656716418
7,20046,16,200,0.0,0.0,0.9941099784019967,0.0015625,0.006948410634484076,7.466650497860106,1.6237562189054726,5.3190298507462686
7,20047,16,200,0.0,0.0,0.9793333252910317,0.00125,0.008163694513592492,7.59814648153331,1.3756218905472637,4.948072139303482
7,20048,16,200,0.0,0.0,0.9902328057965069,0.0015625,0.009890001439479311,7.86965338301892,1.0006218905472637,5.119402985074627
7,20049,16,200,0.0,0.0,0.983240277791785,0.0009375,0.00789627422452153,7.602298482559703,1.375,5.546952736318408
8,20000,16,200,0.0,0.0,0.9937262919543259,0.000625,0.00928492711201359,7.908248290463899,1.25,4.6181592039801
8,20001,16,200,0.0,0.0,0.9890425203523898,0.0015625,0.009082118549926877,7.8260825804253855,1.248134328358209,5.770522388059701
8,20002,16,200,0.0,0.0,0.9891068668768401,0.00125,0.00932846299856425,7.825626104258862,1.2475124378109452,5.1299751243781095
8,20003,16,200,0.0,0.0,0.9911754943174126,0.0025,0.008976973034006401,8.0,1.0006218905472637,6.133084577114428
8,20004,16,200,0.0,0.0,0.985584085139213,0.00125,0.009295021518236307,7.816496580927759,1.0,4.290733830845771
8,20005,16,200,0.0,0.0,0.9939166835270783,0.00125,0.010098626289237835,7.530134096422916,1.748134328358209,5.611940298507463
8,20006,16,200,0.0,0.0,0.9900222808040999,0.0,0.008102813304470664,7.995435238334436,1.125,5.230721393034826
8,20007,16,200,0.0,0.0,0.984853672663754,0.000625,0.006917358813782445,8.0,1.2506218905472637,6.366915422885572
8,20008,16,200,0.0,0.0,0.9836294624706502,0.000625,0.009052581751714375,7.722023732096274,1.248134328358209,5.809390547263682
8,20009,16,200,0.0,0.0,0.9931037221442385,0.0009375,0.009093247543852009,7.91281305212943,1.1243781094527363,5.441231343283582
8,20010,16,200,0.0,0.0,0.9899766097750589,0.0021875,0.010347564918619805,7.913269528295955,0.8737562189054726,4.823072139303482
8,20011,16,200,0.0,0.0,0.9849867945860078,0.0,0.0075874405416101,7.4166376748652185,1.8762437810945274,5.3606965174129355
8,20012,16,200,0.0,0.0,0.9926864996106811,0.0,0.010814355919611345,8.0,0.6256218905472637,5.246268656716418
8,20013,16,200,0.0,0.0,0.9638714535979086,0.0015625,0.009208465749506824,7.6218364907550855,1.6044776119402986,4.264614427860696
8,20014,16,200,0.0,0.0,0.9755884118167557,0.0015625,0.007861592210336084,7.6170164960254585,2.0012437810945274,5.946828358208955
8,20015,16,200,0.0,0.0,0.9819820780587235,0.0015625,0.0111192382613034,8.0,0.8843283582089553,4.993781094527363
8,20016,16,200,0.0,0.0,0.9917480267043438,0.0015625,0.008973711413094118,7.6517086846711235,1.8569651741293531,5.387437810945274
8,20017,16,200,0.0,0.0,0.9871411691212477,0.0009375,0.009734554782615807,7.81740953326074,1.1262437810945274,4.799440298507463
8,20018,16,200,0.0,0.0,0.9902633481468034,0.000625,0.010945751133746597,7.72474487139158,1.623134328358209,5.5049751243781095
8,20019,16,200,0.0,0.0,0.9849914398385303,0.00125,0.008627702612228127,7.816496580927759,1.375,5.815609452736318
8,20020,16,200,0.0,0.0,0.9712700086163916,0.001875,0.009813162391311789,7.91281305212943,1.1169154228855722,5.2450248756218905
8,20021,16,200,0.0,0.0,0.9947157126677032,0.001875,0.008310860698250499,7.908248290463899,1.1243781094527363,6.126865671641791
8,20022,16,200,0.0,0.0,0.9853745581825498,0.0015625,0.008674871695661503,8.0,0.7475124378109452,4.8700248756218905
8,20023,16,200,0.0,0.0,0.9852416532908627,0.001875,0.010511782215767106,8.0,1.2369402985074627,5.9888059701492535
8,20024,16,200,0.0,0.0,0.987241629592044,0.003125,0.007175672002620983,8.0,0.8805970149253731,4.877487562189055
8,20025,16,200,0.0,0.0,0.9854105307401461,0.0025,0.009485829441508128,7.995435238334436,1.1330845771144278,4.120646766169155
8,20026,16,200,0.0,0.0,0.9950200943774331,0.0028125,0.010056025020880013,7.565060453154686,1.751865671641791,5.958955223880597
8,20027,16,200,0.0,0.0,0.9895977764982405,0.00125,0.007222288268446615,7.999543523833474,1.0031094527363185,5.876243781094527
8,20028,16,200,0.0,0.0,0.9884309282272707,0.000625,0.009505763842313346,8.0,0.6262437810945274,4.623756218905473
8,20029,16,200,0.0,0.0,0.9867470757166513,0.0009375,0.009353839407928546,7.908248290463899,1.125,5.090485074626866
8,20030,16,200,0.0,0.0,0.9910635788546626,0.001875,0.009234695845870432,7.507526738401276,1.7444029850746268,5.6181592039801
8,20031,16,200,0.0,0.0,0.9906909130999964,0.0009375,0.007283138226698942,7.42456575161725,1.501865671641791,5.435945273631841
8,20032,16,200,0.0,0.0,0.9916762413090839,0.0009375,0.009089541031827356,7.821061342593292,1.3756218905472637,5.064987562189055
8,20033,16,200,0.0,0.0,0.9936110394013099,0.000625,0.00788514662836337,7.813046851536372,1.2512437810945274,5.437189054726368
8,20034,16,200,0.0,0.0,0.9927122778716425,0.0003125,0.006793855773100511,7.697977257855411,1.625,5.489427860696518
8,20035,16,200,0.0,0.0,0.9933951243620507,0.00125,0.008506913091371984,8.0,0.753731343283582,5.248756218905473
8,20036,16,200,0.0,0.0,0.9818160381016424,0.00125,0.010653984481072605,7.908248290463899,1.126865671641791,5.125
8,20037,16,200,0.0,0.0,0.9860106994353389,0.00125,0.0076343316694455375,7.898662290966212,1.001865671641791,5.2288557213930345
8,20038,16,200,0.0,0.0,0.9883232714067766,0.0034375,0.009165305998754364,7.9986305715005335,1.1287313432835822,5.566542288557214
8,20039,16,200,0.0,0.0,0.9782996137977084,0.0025,0.00646942833435443,7.498128400164284,1.6243781094527363,5.683457711442786
8,20040,16,200,0.0,0.0,0.9500281653055823,0.0025,0.007783013985775503,7.670049971520996,1.626865671641791,4.940609452736318
8,20041,16,200,0.0,0.0,0.9847970305974468,0.0015625,0.010533357517871607,7.592062580969791,1.248134328358209,5.082089552238806
8,20042,16,200,0.0,0.0,0.9784992328364885,0.0003125,0.009064890994121574,8.0,1.1019900497512438,4.736318407960199
8,20043,16,200,0.0,0.0,0.9888986766446924,0.001875,0.01112738812611779,7.0816038984491225,2.0031094527363185,5.564054726368159
8,20044,16,200,0.0,0.0,0.9901442947904416,0.00125,0.009657106797630023,8.0,1.4975124378109452,5.1181592039801
8,20045,16,200,0.0,0.0,0.9914461655200578,0.0021875,0.009658310729489705,7.742547441886547,1.6144278606965174,5.810323383084577
8,20046,16,200,0.0,0.0,0.9941690375894502,0.00125,0.00687526516312636,7.669593495354482,1.6237562189054726,5.617226368159204
8,20047,16,200,0.0,0.0,0.9803016232659849,0.00125,0.00814935863537939,7.813775441632411,1.3756218905472637,5.373756218905473
8,20048,16,200,0.0,0.0,0.9912592609628339,0.00125,0.009905153733271303,7.999087047667065,1.0006218905472637,5.243781094527363
8,20049,16,200,0.0,0.0,0.9833543227792828,0.0009375,0.007759793113346473,7.816496580927759,1.375,5.855099502487562
10,20000,16,200,0.0,0.0,0.9942382146187956,0.000625,0.008967679889932962,7.956435464587668,1.25,4.741915422885572
10,20001,16,200,0.0,0.0,0.9890579523177043,0.0009375,0.009082154762083341,7.917422447797546,1.248134328358209,5.941231343283582
10,20002,16,200,0.0,0.0,0.989108108576764,0.0009375,0.009328561442587967,7.917205708815543,1.2475124378109452,5.189365671641791
10,20003,16,200,0.0,0.0,0.9911754943174126,0.0025,0.008976973034006401,8.0,1.0006218905472637,6.133084577114428
10,20004,16,200,0.0,0.0,0.9855840926423007,0.00125,0.009295023414744086,7.9128709291753,1.0,4.342039800995025
10,20005,16,200,0.0,0.0,0.9939657635479213,0.0025,0.010057591833363397,7.711350392389836,1.7475124378109452,5.692786069651741
10,20006,16,200,0.0,0.0,0.9897391575530748,0.0003125,0.008165431508662937,7.997832610179863,1.125,5.232276119402985
10,20007,16,200,0.0,0.0,0.984853672663754,0.000625,0.006917358813782445,8.0,1.2506218905472637,6.366915422885572
10,20008,16,200,0.0,0.0,0.9836557593352965,0.000625,0.009039674635419897,7.866264067542626,1.248134328358209,5.994402985074627
10,20009,16,200,0.0,0.0,0.9931421439667175,0.0009375,0.009093209749895246,7.9586028544077765,1.1243781094527363,5.443718905472637
10,20010,16,200,0.0,0.0,0.9899759846785184,0.00125,0.01034756273523813,7.958819593389775,0.8737562189054726,4.999378109452737
10,20011,16,200,0.0,0.0,0.9844028686638876,0.0003125,0.00760160036714827,7.609584505734855,2.0,5.486940298507463
10,20012,16,200,0.0,0.0,0.9926864996106811,0.0,0.010814355919611345,8.0,0.6256218905472637,5.246268656716418
10,20013,16,200,0.0,0.0,0.9643911320753112,0.0015625,0.009208473140009431,7.813268320859043,1.6013681592039801,4.3715796019900495
10,20014,16,200,0.0,0.0,0.9766475742026217,0.0009375,0.007859668928466347,7.817939254997898,2.001865671641791,6.181281094527363
10,20015,16,200,0.0,0.0,0.9819820780587235,0.0015625,0.0111192382613034,8.0,0.8843283582089553,4.993781094527363
10,20016,16,200,0.0,0.0,0.9916758458349739,0.0003125,0.008972319773537218,7.834194678644493,1.8582089552238805,5.617848258706467
10,20017,16,200,0.0,0.0,0.9879314333051158,0.0009375,0.009837108391506035,7.913304407139254,1.1262437810945274,4.797885572139304
10,20018,16,200,0.0,0.0,0.9906263921950256,0.0003125,0.010921657190153889,7.869306393762896,1.623134328358209,5.712997512437811
10,20019,16,200,0.0,0.0,0.9850548323996176,0.000625,0.008627923896974697,7.9128709291753,1.375,5.935634328358209
10,20020,16,200,0.0,0.0,0.9712700086163916,0.001875,0.009813162391311789,7.9586028544077765,1.1169154228855722,5.2450248756218905
10,20021,16,200,0.0,0.0,0.9946959423635621,0.0015625,0.008348332904662773,7.956435464587668,1.1243781094527363,6.1875
10,20022,16,200,0.0,0.0,0.9853745581825498,0.0015625,0.008674871695661503,8.0,0.7475124378109452,4.8700248756218905
10,20023,16,200,0.0,0.0,0.9852416532908627,0.001875,0.010511782215767106,8.0,1.2369402985074627,5.9888059701492535
10,20024,16,200,0.0,0.0,0.987241629592044,0.003125,0.007175672002620983,8.0,0.8805970149253731,4.877487562189055
10,20025,16,200,0.0,0.0,0.9855734688470829,0.0028125,0.009441468954864075,7.997832610179863,1.0360696517412935,4.118781094527363
10,20026,16,200,0.0,0.0,0.9950502478706744,0.003125,0.00996995936081985,7.758522409787542,1.7512437810945274,6.119713930348259
10,20027,16,200,0.0,0.0,0.9895977764982405,0.00125,0.007222288268446615,7.999783261018002,1.0031094527363185,5.876243781094527
10,20028,16,200,0.0,0.0,0.9884309282272707,0.000625,0.009505763842313346,8.0,0.6262437810945274,4.623756218905473
10,20029,16,200,0.0,0.0,0.9867918090842644,0.000625,0.009354064750642566,7.956435464587668,1.125,5.15205223880597
10,20030,16,200,0.0,0.0,0.9910420627912835,0.0015625,0.009290540529765466,7.732738451370035,1.7444029850746268,5.85478855721393
10,20031,16,200,0.0,0.0,0.9915363912199227,0.00125,0.007220322376215057,7.694112587519637,1.3830845771144278,5.751243781094527
10,20032,16,200,0.0,0.0,0.9916265034062608,0.000625,0.009102485118757832,7.915038318995404,1.3756218905472637,5.187189054726368
10,20033,16,200,0.0,0.0,0.9936211990872128,0.000625,0.007902790509260382,7.909307631350985,1.2512437810945274,5.562189054726368
10,20034,16,200,0.0,0.0,0.9928646204541967,0.0,0.006810224390819648,7.7862346354018275,1.625,5.561878109452737
10,20035,16,200,0.0,0.0,0.9933951243620507,0.00125,0.008506913091371984,8.0,0.753731343283582,5.248756218905473
10,20036,16,200,0.0,0.0,0.9831490898135712,0.0015625,0.010595794164952427,7.956435464587668,1.126865671641791,5.308768656716418
10,20037,16,200,0.0,0.0,0.9863115093841914,0.00125,0.0075848758039974975,7.951883945965372,1.001865671641791,5.420708955223881
10,20038,16,200,0.0,0.0,0.9883782082849006,0.003125,0.009166645360089497,7.999349783054061,1.1287313432835822,5.628109452736318
10,20039,16,200,0.0,0.0,0.9822451095299749,0.001875,0.006441297179693718,7.669086133150149,1.6243781094527363,5.856032338308458
10,20040,16,200,0.0,0.0,0.9471212057925985,0.0025,0.007767340621925944,7.808155636696313,1.626865671641791,5.000310945273632
10,20041,16,200,0.0,0.0,0.9848538392608603,0.0009375,0.010533573255901122,7.773226889334437,1.248134328358209,5.190609452736318
10,20042,16,200,0.0,0.0,0.9784992328364885,0.0003125,0.009064890994121574,8.0,1.1019900497512438,4.736318407960199
10,20043,16,200,0.0,0.0,0.988836141267392,0.001875,0.011050988195647348,7.32436774070789,2.0031094527363185,5.810323383084577
10,20044,16,200,0.0,0.0,0.9901442947904416,0.00125,0.009657106797630023,8.0,1.4975124378109452,5.1181592039801
10,20045,16,200,0.0,0.0,0.991446035978603,0.0021875,0.009658303723769267,7.877759214061081,1.6144278606965174,5.812810945273632
10,20046,16,200,0.0,0.0,0.9942277334369151,0.00125,0.006796847842582624,7.807938897714323,1.6237562189054726,5.8715796019900495
10,20047,16,200,0.0,0.0,0.9803016232659849,0.00125,0.00814935863537939,7.9098286029549945,1.3756218905472637,5.373756218905473
10,20048,16,200,0.0,0.0,0.9912592609628339,0.00125,0.009905153733271303,7.999566522036055,1.0006218905472637,5.243781094527363
10,20049,16,200,0.0,0.0,0.9829947512709549,0.000625,0.007791139833690369,7.9128709291753,1.375,6.058457711442786
