agent_collision_rate,components,contact_break_rate,density,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,half_width,largest_component_fraction,mean_degree,mean_edge_count,mean_fragmentation,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,obstacle_collision_rate,obstacle_proximity_rate,polar_order,radius_max_saturation_fraction,radius_temporal_variation,rollout_wall_s,seed,stardisplay_nc,steps,velocity_dispersion
0.0,1.0,0.001875,0.08163265306122448,0.9997387152777777,123.0,0.0,1.0,7.6875,7.6875,3.0,5.0,1.0,0.5125,1.0,4.717323029459924,0.0,7.000000000000001,1.0,7.646455223880597,122.34328358208955,0.0,7.646455223880597,1.0,1.0,3.1194029850746268,4.9950248756218905,1.0,0.5097636815920398,5.205406312748142,453.95973815349146,28.372483634593216,1.0,4.6748450269132285,alf,0.22912402367631823,14.000000000000002,16,0.0015625,0.0,0.0,0.9922675525529759,0.1259328358208955,0.0019909458671790226,0.7232815999996092,20027,15.0,200,0.0037785151371820735
0.0,1.0,0.005,0.08163265306122448,0.9993545274170273,113.0,0.0,1.0,7.0625,7.0625,5.0,5.0,1.0,0.4708333333333333,1.0,3.6762991540309593,0.0,7.000000000000001,1.0,7.068718905472637,113.09950248756219,0.0,7.068718905472637,1.0,1.0,4.985074626865671,5.0,1.0,0.4712479270315091,5.286714307069278,459.0226022612371,28.68891264132732,1.0,3.6900478699171435,alf,0.4510395453011576,14.000000000000002,16,0.004375,0.0,0.0,0.9923904531881371,0.18781094527363185,0.0018672546278703018,0.6868140999995376,20028,15.0,200,0.004759901652880687
0.0,1.0,0.001875,0.08163265306122448,0.9996727317821068,116.0,0.0,1.0,7.25,7.25,4.0,5.0,1.0,0.48333333333333334,1.0,4.145219526675801,0.0,7.000000000000001,1.0,7.2356965174129355,115.77114427860697,0.0,7.2356965174129355,1.0,1.0,3.9402985074626864,4.9950248756218905,1.0,0.482379767827529,4.853810823905573,396.13785815760735,24.75861613485046,1.0,4.127117977523887,alf,0.7211794771939203,14.000000000000002,16,0.00125,0.0,0.0,0.9904020926227938,0.1875,0.0009564572554275083,0.738817299999937,20029,15.0,200,0.002954763789180079
0.0,1.0,0.0034375,0.08163265306122448,0.9994906994047619,119.0,0.0,1.0,7.4375,7.4375,3.0,5.0,1.0,0.49583333333333335,1.0,5.893775133945133,0.0,7.000000000000001,1.0,7.443097014925373,119.08955223880596,0.0,7.443097014925373,1.0,1.0,3.0,5.124378109452737,1.0,0.4962064676616915,5.198844761558201,459.4155719453945,28.713473246587156,1.0,5.86006318241834,alf,0.17789405902194774,14.000000000000002,16,0.003125,0.0,0.0,0.9908650216161137,0.3125,0.0013425855296688338,0.7310887999992701,20030,15.0,200,0.0037154750152679655
0.0,1.0,0.0065625,0.08163265306122448,0.9990966099872349,105.0,0.0,1.0,6.5625,6.5625,3.0,5.0,1.0,0.4375,1.0,3.482638205813263,0.0,7.000000000000001,1.0,6.615049751243781,105.8407960199005,0.0,6.615049751243781,1.0,1.0,3.084577114427861,5.0,1.0,0.44100331674958543,5.168291127461059,442.7852133863884,27.674075836649276,1.0,3.5663785567394606,alf,0.39462965606252304,14.000000000000002,16,0.005625,0.0,0.0,0.9869111615272897,0.19247512437810946,0.002186251826381212,0.7033515999992233,20031,15.0,200,0.005042443139558792
0.0,1.0,0.0040625,0.08163265306122448,0.9994511408730159,105.0,0.0,1.0,6.5625,6.5625,3.0,4.0,1.0,0.4375,1.0,3.9882039568933654,0.0,7.000000000000001,1.0,6.584888059701493,105.35820895522389,0.0,6.584888059701493,1.0,1.0,3.074626865671642,4.0049751243781095,1.0,0.4389925373134328,5.2258433063549825,452.7199845441905,28.294999034011905,1.0,4.02325397991213,alf,0.9489439841496365,14.000000000000002,16,0.003125,0.0,0.0,0.9907195084026794,0.25,0.0010778522068606202,0.6923305000000255,20032,15.0,200,0.004017497900734821
0.0,1.0,0.00625,0.08163265306122448,0.999059512536075,100.0,0.0,1.0,6.25,6.25,2.0,3.0,1.0,0.4166666666666667,1.0,3.212995254871845,0.0,7.000000000000001,1.0,6.331778606965174,101.30845771144278,0.0,6.331778606965174,1.0,1.0,2.014925373134328,3.1144278606965172,1.0,0.42211857379767825,4.507707037172995,344.060316244093,21.50376976525581,1.0,3.316489634294298,alf,0.2864014161326122,14.000000000000002,16,0.0059375,0.0,0.0,0.996226848602636,0.12531094527363185,0.0023419051288819204,0.6702588000007381,20033,15.0,200,0.002116784723869436
0.0,1.0,0.0003125,0.08163265306122448,0.9999479166666666,100.0,0.0,1.0,6.25,6.25,4.0,5.0,1.0,0.4166666666666667,1.0,2.026481282463153,0.0,7.000000000000001,1.0,6.209266169154229,99.34825870646766,0.0,6.209266169154229,1.0,1.0,3.9502487562189055,4.890547263681592,1.0,0.41395107794361524,5.100121183428155,423.9330309892922,26.495814436830763,1.0,1.959998147881447,alf,0.1355888771647798,14.000000000000002,16,0.0003125,0.0,0.0,0.9866970152707366,0.0,0.0013330467265132897,0.6703226999998151,20034,15.0,200,0.0029061608260065146
0.0,1.0,0.0025,0.08163265306122448,0.9996743438852814,139.0,0.0,1.0,8.6875,8.6875,5.0,4.0,1.0,0.5791666666666667,1.0,5.55717462923803,0.0,7.000000000000001,1.0,8.692786069651742,139.08457711442787,0.0,8.692786069651742,1.0,1.0,5.014925373134329,4.0,1.0,0.5795190713101162,5.6804608272782415,528.175199230933,33.01094995193331,1.0,5.573905984425083,alf,0.25428898457677324,14.000000000000002,16,0.0021875,0.0,0.0,0.9919547422827045,0.31281094527363185,0.0016598802183066374,0.7448764000000665,20035,15.0,200,0.003484646366259818
0.0,1.0,0.003125,0.08163265306122448,0.9993969494047619,109.0,0.0,1.0,6.8125,6.8125,4.0,4.0,1.0,0.45416666666666666,1.0,2.578255628233524,0.0,7.000000000000001,1.0,6.781405472636816,108.50248756218906,0.0,6.781405472636816,1.0,1.0,3.990049751243781,4.0049751243781095,1.0,0.45209369817578776,4.999904429603982,410.88131488188145,25.68008218011759,1.0,2.554982719926978,alf,0.1166949091973248,14.000000000000002,16,0.0028125,0.0,0.0,0.9925787684158154,0.0625,0.002601309192303852,0.6888896000000386,20036,15.0,200,0.004186474875737729
0.0,1.0,0.0040625,0.08163265306122448,0.9993810954670329,111.0,0.0,1.0,6.9375,6.9375,4.0,4.0,1.0,0.4625,1.0,3.5852952179551085,0.0,7.000000000000001,1.0,6.931592039800995,110.90547263681592,0.0,6.931592039800995,1.0,1.0,3.9303482587064678,4.009950248756219,1.0,0.46210613598673306,4.739043080296719,379.1912310907463,23.699451943171645,1.0,3.5844046804897007,alf,1.1312539259106162,14.000000000000002,16,0.0028125,0.0,0.0,0.9938689840478739,0.06343283582089553,0.001629470599837366,0.6838877000009234,20037,15.0,200,0.0038630445907605533
0.0,1.0,0.0046875,0.08163265306122448,0.9993576276154401,110.0,0.0,1.0,6.875,6.875,4.0,5.0,1.0,0.4583333333333333,1.0,2.8728692874687254,0.0,7.000000000000001,1.0,6.861629353233831,109.7860696517413,0.0,6.861629353233831,1.0,1.0,4.009950248756219,5.0,1.0,0.45744195688225536,4.898966456157694,393.7425359981181,24.608908499882382,1.0,2.8111916971044697,alf,0.17653672810381074,14.000000000000002,16,0.0040625,0.0,0.0,0.9867772981998769,0.06281094527363185,0.003337083404889687,0.7568460000002233,20038,15.0,200,0.005115734119860728
0.0,1.0,0.004375,0.08163265306122448,0.9994350276459651,134.0,0.0,1.0,8.375,8.375,5.0,4.0,1.0,0.5583333333333333,1.0,5.940688153374785,0.0,7.000000000000001,1.0,8.416666666666666,134.66666666666666,0.0,8.416666666666666,1.0,1.0,5.009950248756219,4.159203980099503,1.0,0.5611111111111111,5.3778000441693115,477.87867017876835,29.86741688617302,1.0,5.957552189967828,alf,0.8724825592829815,14.000000000000002,16,0.004375,0.0,0.0,0.988773026757481,0.2506218905472637,0.002377848691182042,0.8224539000002551,20039,15.0,200,0.003840310054861774
0.0,1.0,0.0028125,0.08163265306122448,0.9996155303030304,125.0,0.0,1.0,7.8125,7.8125,5.0,5.0,1.0,0.5208333333333334,1.0,5.54400679122983,0.0,7.000000000000001,1.0,7.794776119402985,124.71641791044776,0.0,7.794776119402985,1.0,1.0,4.9054726368159205,4.990049751243781,1.0,0.5196517412935323,5.396569345831177,484.5441608424505,30.284010052653155,1.0,5.5280900400504205,alf,0.3953127827920943,14.000000000000002,16,0.001875,0.0,0.0,0.9920222822553433,0.18781094527363185,0.0016892439151953143,0.7646049999984825,20040,15.0,200,0.0039000225000360516
0.0,1.0,0.005625,0.08163265306122448,0.9993277573121323,112.0,0.0,1.0,7.0,7.0,5.0,4.0,1.0,0.4666666666666667,1.0,3.812215541636602,0.0,7.000000000000001,1.0,7.030783582089552,112.49253731343283,0.0,7.030783582089552,1.0,1.0,4.940298507462686,4.0,1.0,0.46871890547263684,5.561509146596192,507.2333139485061,31.702082121781633,1.0,3.858567109840308,alf,0.2856299000150588,14.000000000000002,16,0.0046875,0.0,0.0,0.9896766449892591,0.2512437810945274,0.001446877554055642,0.6774903999994422,20041,15.0,200,0.004213807335070047
0.0,1.0,0.003125,0.08163265306122448,0.999630918560606,125.0,0.0,1.0,7.8125,7.8125,4.0,5.0,1.0,0.5208333333333334,1.0,5.605356918045643,0.0,7.000000000000001,1.0,7.77705223880597,124.43283582089552,0.0,7.77705223880597,1.0,1.0,4.0,4.955223880597015,1.0,0.5184701492537314,5.3282792554027605,469.380421028942,29.336276314308876,1.0,5.510959228879706,alf,0.18645400279006233,14.000000000000002,16,0.003125,0.0,0.0,0.9887331536048573,0.12531094527363185,0.002759591441733672,0.7269386999996641,20042,15.0,200,0.003577165050427883
0.0,1.0,0.0028125,0.08163265306122448,0.999621516504329,110.0,0.0,1.0,6.875,6.875,4.0,4.0,1.0,0.4583333333333333,1.0,2.5872669996345756,0.0,7.000000000000001,1.0,6.91542288557214,110.64676616915423,0.0,6.91542288557214,1.0,1.0,3.985074626865672,4.029850746268656,1.0,0.4610281923714759,4.4786531389174336,335.32546413144024,20.957841508215015,1.0,2.642566611950821,alf,0.10049298553254861,14.000000000000002,16,0.0028125,0.0,0.0,0.9945230305333329,0.06623134328358209,0.0010286642059817539,0.6986274999999296,20043,15.0,200,0.0033702494698805135
0.0,1.0,0.00625,0.08163265306122448,0.9992654558982684,117.0,0.0,1.0,7.3125,7.3125,4.0,5.0,1.0,0.4875,1.0,4.628947642704694,0.0,7.000000000000001,1.0,7.347636815920398,117.56218905472637,0.0,7.347636815920398,1.0,1.0,3.9950248756218905,4.980099502487562,1.0,0.48984245439469315,5.432006704177276,482.57390442135846,30.160869026334904,1.0,4.628997763498195,alf,0.1565335313553319,14.000000000000002,16,0.005625,0.0,0.0,0.9937252104132187,0.1256218905472637,0.0024001891685090223,0.7376242999998794,20044,15.0,200,0.0038513561885939592
0.0,1.0,0.0009375,0.08163265306122448,0.999858630952381,108.0,0.0,1.0,6.75,6.75,5.0,5.0,1.0,0.45,1.0,2.8232055547012394,0.0,7.000000000000001,1.0,6.690298507462686,107.04477611940298,0.0,6.690298507462686,1.0,1.0,4.9054726368159205,4.985074626865671,1.0,0.44601990049751244,5.290309474957447,454.05461880110926,28.37841367506933,1.0,2.8054120334595853,alf,0.8225897496012334,14.000000000000002,16,0.000625,0.0,0.0,0.9944266392488749,0.0625,0.0014322175403268015,0.6755801999988762,20045,15.0,200,0.0030772933315971855
0.0,1.0,0.0040625,0.08163265306122448,0.9993578869047619,110.0,0.0,1.0,6.875,6.875,3.0,5.0,1.0,0.4583333333333333,1.0,3.280906187982566,0.0,7.000000000000001,1.0,6.842039800995025,109.4726368159204,0.0,6.842039800995025,1.0,1.0,2.985074626865672,4.985074626865671,1.0,0.45613598673300165,4.914156597225611,397.6144575214288,24.8509035950893,1.0,3.2490676887346615,alf,0.4261372525934396,14.000000000000002,16,0.003125,0.0,0.0,0.9915034775288579,0.125,0.0016620010662621177,0.6741038999989541,20046,15.0,200,0.004405080814116934
0.0,1.0,0.0025,0.08163265306122448,0.999685763888889,119.0,0.0,1.0,7.4375,7.4375,3.0,5.0,1.0,0.49583333333333335,1.0,3.8924252467897347,0.0,7.000000000000001,1.0,7.439054726368159,119.02487562189054,0.0,7.439054726368159,1.0,1.0,3.009950248756219,5.0,1.0,0.4959369817578773,5.3836688430045605,473.87367313986715,29.617104571241697,1.0,3.912081183960581,alf,1.0505236739509178,14.000000000000002,16,0.0021875,0.0,0.0,0.9923454880101334,0.12531094527363185,0.0016366010949022413,0.7387300999998843,20047,15.0,200,0.003316733813754547
0.0,1.0,0.00375,0.08163265306122448,0.9994581867784993,143.0,0.0,1.0,8.9375,8.9375,5.0,5.0,1.0,0.5958333333333333,1.0,5.548106015829224,0.0,7.000000000000001,1.0,8.943407960199005,143.09452736318408,0.0,8.943407960199005,1.0,1.0,5.019900497512438,4.880597014925373,1.0,0.5962271973466003,5.844963264644785,556.6671717712961,34.79169823570601,1.0,5.464676412907734,alf,0.2785852318398117,14.000000000000002,16,0.0021875,0.0,0.0,0.9934039489030607,0.3774875621890547,0.0011385291640467349,0.781367899999168,20048,15.0,200,0.0037508905392989508
0.0,1.0,0.0025,0.08163265306122448,0.999699145472583,127.0,0.0,1.0,7.9375,7.9375,6.0,5.0,1.0,0.5291666666666667,1.0,4.585155168327956,0.0,7.000000000000001,1.0,7.9471393034825875,127.1542288557214,0.0,7.9471393034825875,1.0,1.0,5.850746268656716,5.0,1.0,0.5298092868988392,5.459038219405282,492.90512252549877,30.806570157843673,1.0,4.61481435271931,alf,0.06458429043467016,14.000000000000002,16,0.0025,0.0,0.0,0.9947194666620851,0.1881218905472637,0.0022499468102448682,0.7377946000015072,20049,15.0,200,0.0038065647327133805
0.0,1.0,0.0028125,0.08163265306122448,0.9996196338383838,105.0,0.0,1.0,6.5625,6.5625,4.0,5.0,1.0,0.4375,1.0,2.8961425494274335,0.0,7.000000000000001,1.0,6.571828358208955,105.14925373134328,0.0,6.571828358208955,1.0,1.0,3.9950248756218905,5.0,1.0,0.4381218905472637,5.173484029978101,436.2088930348275,27.26305581467672,1.0,2.903430798910536,lint,0.8329228446143011,14.000000000000002,16,0.0025,0.0,0.0,0.9933223948603415,0.001554726368159204,0.000625,0.6658729999999196,20000,15.0,200,0.003374174130612045
0.0,1.0,0.0046875,0.08163265306122448,0.9992976077741703,116.0,0.0,1.0,7.25,7.25,3.0,4.0,1.0,0.48333333333333334,1.0,4.689323107443388,0.0,7.000000000000001,1.0,7.2565298507462686,116.1044776119403,0.0,7.2565298507462686,1.0,1.0,3.009950248756219,4.0049751243781095,1.0,0.4837686567164179,5.324619589434351,461.75274183636066,28.85954636477254,1.0,4.694978498371871,lint,0.2790799752941906,14.000000000000002,16,0.0040625,0.0,0.0,0.994246999313116,0.1259328358208955,0.001875,0.721206300000631,20001,15.0,200,0.003995634580785282
0.0,1.0,0.0040625,0.08163265306122448,0.9992485231782107,104.0,0.0,1.0,6.5,6.5,4.0,4.0,1.0,0.43333333333333335,1.0,3.7399252272224515,0.0,7.000000000000001,1.0,6.5111940298507465,104.17910447761194,0.0,6.5111940298507465,1.0,1.0,4.0,4.009950248756219,1.0,0.43407960199004975,5.139535154083424,432.05073739900917,27.003171087438073,1.0,3.7683854495682887,lint,0.6756817347146005,14.000000000000002,16,0.00375,0.0,0.0,0.9930573397499094,0.06374378109452736,0.0015625,0.7568059999994148,20002,15.0,200,0.004118592507127295
0.0,1.0,0.0040625,0.08163265306122448,0.9993390723859474,112.0,0.0,1.0,7.0,7.0,4.0,5.0,1.0,0.4666666666666667,1.0,3.4647250139330454,0.0,7.000000000000001,1.0,7.012126865671642,112.19402985074628,0.0,7.012126865671642,1.0,1.0,4.0,5.0,1.0,0.4674751243781095,5.066065295224458,414.5921151962809,25.912007199767555,1.0,3.4838894015584807,lint,0.4008108166382402,14.000000000000002,16,0.0034375,0.0,0.0,0.9913487291881989,0.0012437810945273632,0.00171875,0.6701013000001694,20003,15.0,200,0.0034528700637002827
0.0,1.0,0.0040625,0.08163265306122448,0.9994324945887446,105.0,0.0,1.0,6.5625,6.5625,2.0,4.0,1.0,0.4375,1.0,1.620079706486826,0.0,7.000000000000001,1.0,6.573383084577115,105.17412935323384,0.0,6.573383084577115,1.0,1.0,2.0,4.0049751243781095,1.0,0.4382255389718076,4.517656169230221,338.0195806680897,21.126223791755606,1.0,1.6363323080105128,lint,0.4130609416168813,14.000000000000002,16,0.0040625,0.0,0.0,0.9888604554191183,0.0012437810945273632,0.00140625,0.6633060000003752,20004,15.0,200,0.0035615309666730136
0.0,1.0,0.0025,0.08163265306122448,0.9996394863816738,104.0,0.0,1.0,6.5,6.5,4.0,4.0,1.0,0.43333333333333335,1.0,1.9386730939045886,0.0,7.000000000000001,1.0,6.502176616915423,104.03482587064677,0.0,6.502176616915423,1.0,1.0,4.0,4.0,1.0,0.43347844112769485,4.856346637922456,378.91422445476644,23.682139028422903,1.0,1.9282955749613466,lint,0.052269999562369655,14.000000000000002,16,0.0021875,0.0,0.0,0.9626981784647366,0.0003109452736318408,0.0009375,0.6369105000012496,20005,15.0,200,0.0038441479215386757
0.0,1.0,0.00375,0.08163265306122448,0.9995517000360751,111.0,0.0,1.0,6.9375,6.9375,2.0,6.0,1.0,0.4625,1.0,3.9200180583378734,0.0,7.000000000000001,1.0,6.938743781094527,111.01990049751244,0.0,6.938743781094527,1.0,1.0,2.009950248756219,5.990049751243781,1.0,0.4625829187396352,4.762989625809303,386.38987206823094,24.149367004264434,1.0,3.9185519154626753,lint,0.47408272504113785,14.000000000000002,16,0.003125,0.0,0.0,0.9956387965294504,0.06343283582089553,0.00046875,0.6000757000001613,20006,15.0,200,0.003136908322404894
0.0,1.0,0.0034375,0.08163265306122448,0.9993536368145743,111.0,0.0,1.0,6.9375,6.9375,3.0,5.0,1.0,0.4625,1.0,3.807208983096114,0.0,7.000000000000001,1.0,6.943718905472637,111.09950248756219,0.0,6.943718905472637,1.0,1.0,3.0,5.0,1.0,0.4629145936981758,5.277252416688991,451.5827659435608,28.22392287147255,1.0,3.825816251992858,lint,0.48837796481237805,14.000000000000002,16,0.0034375,0.0,0.0,0.9891398983381744,0.06374378109452736,0.001875,0.6301855999990948,20007,15.0,200,0.004772859721528816
0.0,1.0,0.0034375,0.08163265306122448,0.9995452403499279,109.0,0.0,1.0,6.8125,6.8125,5.0,5.0,1.0,0.45416666666666666,1.0,3.095882956967773,0.0,7.000000000000001,1.0,6.808457711442786,108.93532338308458,0.0,6.808457711442786,1.0,1.0,4.985074626865671,4.985074626865671,1.0,0.4538971807628524,5.248403716672464,444.4836649258767,27.780229057867295,1.0,3.1015627416626805,lint,0.8437825688481643,14.000000000000002,16,0.003125,0.0,0.0,0.9945325807275944,0.0009328358208955224,0.00109375,0.646732899998824,20008,15.0,200,0.0028744653546703652
0.0,1.0,0.005,0.08163265306122448,0.9992360772907648,104.0,0.0,0.5625,6.5,6.5,3.0,4.0,2.0,0.43333333333333335,0.4375,1.8673228521153273,0.0,7.000000000000001,1.0,6.520522388059701,104.32835820895522,0.0,6.520522388059701,1.0,0.5886194029850746,2.9751243781094527,3.9950248756218905,1.9402985074626866,0.43470149253731344,4.683090487514587,361.5508250478753,22.596926565492208,0.4710820895522388,1.8741431183924355,lint,0.6362718393041915,14.000000000000002,16,0.0040625,0.0,0.0,0.9920853855014825,0.0009328358208955224,0.0015625,0.5614494000001287,20009,15.0,200,0.00476381051376293
0.0,1.0,0.003125,0.08163265306122448,0.9994878472222223,109.0,0.0,1.0,6.8125,6.8125,3.0,5.0,1.0,0.45416666666666666,1.0,3.6164013911320763,0.0,7.000000000000001,1.0,6.810945273631841,108.97512437810946,0.0,6.810945273631841,1.0,1.0,3.014925373134328,4.9950248756218905,1.0,0.4540630182421227,5.081931193987098,422.26175661031294,26.39135978814456,1.0,3.6071121095865233,lint,0.46294012723899797,14.000000000000002,16,0.0028125,0.0,0.0,0.9842480266778778,0.0018656716417910447,0.0015625,0.7280316999986098,20010,15.0,200,0.003962059296842351
0.0,1.0,0.00125,0.08163265306122448,0.9997942708333334,102.0,0.0,1.0,6.375,6.375,2.0,4.0,1.0,0.425,1.0,2.75235999795247,0.0,7.000000000000001,1.0,6.374378109452737,101.99004975124379,0.0,6.374378109452737,1.0,1.0,1.9800995024875623,4.0,1.0,0.42495854063018246,4.93160406783867,399.31884616255223,24.957427885159515,1.0,2.752195391581151,lint,0.28958580626534797,14.000000000000002,16,0.0009375,0.0,0.0,0.9875792602533018,0.06343283582089553,0.00046875,0.6717420999993919,20011,15.0,200,0.0032957956921468553
0.0,1.0,0.0040625,0.08163265306122448,0.9992588617979243,101.0,0.0,1.0,6.3125,6.3125,3.0,5.0,1.0,0.42083333333333334,1.0,2.429893006138661,0.0,7.000000000000001,1.0,6.318097014925373,101.08955223880596,0.0,6.318097014925373,1.0,1.0,3.0,4.9950248756218905,1.0,0.4212064676616915,4.671269089638824,362.6094171997154,22.66308857498221,1.0,2.4613367758654183,lint,0.29692393130844413,14.000000000000002,16,0.003125,0.0,0.0,0.9837458613358301,0.06374378109452736,0.0009375,0.6912692000005336,20012,15.0,200,0.004110870482200552
0.0,1.0,0.0046875,0.08163265306122448,0.9990080509768009,95.0,0.0,1.0,5.9375,5.9375,2.0,4.0,1.0,0.3958333333333333,1.0,2.6642555343012257,0.0,7.000000000000001,1.0,5.956467661691542,95.30348258706468,0.0,5.956467661691542,1.0,1.0,2.0049751243781095,4.0049751243781095,1.0,0.3970978441127695,4.803523068459377,379.7595063527334,23.734969147045838,1.0,2.6969548447807528,lint,0.6636965897806668,14.000000000000002,16,0.0040625,0.0,0.0,0.9859797497634372,0.06312189054726368,0.00078125,0.6668891000008443,20013,15.0,200,0.0035768701638795313
0.0,1.0,0.0034375,0.08163265306122448,0.9995199314574315,108.0,0.0,1.0,6.75,6.75,3.0,5.0,1.0,0.45,1.0,3.912849656039008,0.0,7.000000000000001,1.0,6.7534203980099505,108.05472636815921,0.0,6.7534203980099505,1.0,1.0,3.0,4.9950248756218905,1.0,0.4502280265339967,5.058391383538346,414.08533658931685,25.880333536832303,1.0,3.9151323848907196,lint,0.46469708440449753,14.000000000000002,16,0.003125,0.0,0.0,0.995543930130415,0.0012437810945273632,0.00125,0.6861086999997497,20014,15.0,200,0.0034167737082297237
0.0,1.0,0.0053125,0.08163265306122448,0.9989637671356421,95.0,0.0,1.0,5.9375,5.9375,2.0,5.0,1.0,0.3958333333333333,1.0,1.4772430803709296,0.0,7.000000000000001,1.0,5.976990049751244,95.6318407960199,0.0,5.976990049751244,1.0,1.0,2.0,5.0,1.0,0.3984660033167496,4.637018685684467,350.00955934612716,21.875597459132948,1.0,1.4852178124692261,lint,0.06352214361744449,14.000000000000002,16,0.0053125,0.0,0.0,0.990898398842482,0.0012437810945273632,0.00171875,0.7035407000003033,20015,15.0,200,0.003587700248100371
0.0,1.0,0.004375,0.08163265306122448,0.999277606074481,115.0,0.0,1.0,7.1875,7.1875,4.0,5.0,1.0,0.4791666666666667,1.0,3.6617759407954256,0.0,7.000000000000001,1.0,7.1940298507462686,115.1044776119403,0.0,7.1940298507462686,1.0,1.0,4.009950248756219,5.0,1.0,0.4796019900497513,5.06788472416117,421.54483038527894,26.346551899079934,1.0,3.6741410190278447,lint,0.9334750055854182,14.000000000000002,16,0.00375,0.0,0.0,0.9951771180453737,0.1259328358208955,0.0015625,0.7334820000014588,20016,15.0,200,0.0024929664030890427
0.0,1.0,0.004375,0.08163265306122448,0.9992737982503607,109.0,0.0,1.0,6.8125,6.8125,2.0,4.0,1.0,0.45416666666666666,1.0,3.8824534628882854,0.0,7.000000000000001,1.0,6.818097014925373,109.08955223880596,0.0,6.818097014925373,1.0,1.0,2.0199004975124377,4.0049751243781095,1.0,0.45453980099502483,5.085879954020862,421.93287711543724,26.370804819714827,1.0,3.890146944968875,lint,0.6612582944264899,14.000000000000002,16,0.00375,0.0,0.0,0.9937205876984966,0.003109452736318408,0.00125,0.7153513000012026,20017,15.0,200,0.003512519868080419
0.0,1.0,0.004375,0.08163265306122448,0.9992625924422799,98.0,0.0,1.0,6.125,6.125,4.0,4.0,1.0,0.4083333333333333,1.0,2.9491074562752497,0.0,7.000000000000001,1.0,6.132151741293533,98.11442786069652,0.0,6.132151741293533,1.0,1.0,4.0,4.0049751243781095,1.0,0.4088101160862355,4.856821021319831,384.85381417961037,24.053363386225648,1.0,2.9570506565586645,lint,0.5966762331670976,14.000000000000002,16,0.0040625,0.0,0.0,0.993067918555629,0.0009328358208955224,0.0009375,0.7293160000008356,20018,15.0,200,0.0030222540878110512
0.0,1.0,0.0053125,0.08163265306122448,0.9992001002469751,114.0,0.0,1.0,7.125,7.125,4.0,5.0,1.0,0.475,1.0,3.4207580988572657,0.0,7.000000000000001,1.0,7.143656716417911,114.29850746268657,0.0,7.143656716417911,1.0,1.0,4.0049751243781095,4.990049751243781,1.0,0.4762437810945273,5.110015900181963,428.26024342573004,26.766265214108127,1.0,3.4442435831905454,lint,0.8139049642213636,14.000000000000002,16,0.0053125,0.0,0.0,0.992034577997549,0.003109452736318408,0.0021875,0.6996243000012328,20019,15.0,200,0.0037922464958935038
0.0,1.0,0.0028125,0.08163265306122448,0.9994425955988455,106.0,0.0,1.0,6.625,6.625,4.0,5.0,1.0,0.44166666666666665,1.0,3.264614673283756,0.0,7.000000000000001,1.0,6.632462686567164,106.11940298507463,0.0,6.632462686567164,1.0,1.0,4.0,5.0,1.0,0.44216417910447764,4.952506887282701,398.85713061188403,24.928570663242752,1.0,3.269013399002709,lint,0.6059292623751751,14.000000000000002,16,0.0028125,0.0,0.0,0.9952279446191489,0.0012437810945273632,0.0015625,0.6512007000001176,20020,15.0,200,0.003574347701882398
0.0,1.0,0.0053125,0.08163265306122448,0.9992589103604729,102.0,0.0,1.0,6.375,6.375,3.0,4.0,1.0,0.425,1.0,2.5079237183506513,0.0,7.000000000000001,1.0,6.394589552238806,102.31343283582089,0.0,6.394589552238806,1.0,1.0,3.0,4.0049751243781095,1.0,0.42630597014925375,4.932111324578683,399.3145344705033,24.957158404406456,1.0,2.525419713525551,lint,0.5186338193946863,14.000000000000002,16,0.0053125,0.0,0.0,0.9885270106208337,0.0012437810945273632,0.00109375,0.7220403999999689,20021,15.0,200,0.00355298605591911
0.0,1.0,0.0071875,0.08163265306122448,0.9989079349469975,100.0,0.0,1.0,6.25,6.25,2.0,4.0,1.0,0.4166666666666667,1.0,3.314963692502202,0.0,7.000000000000001,1.0,6.257462686567164,100.11940298507463,0.0,6.257462686567164,1.0,1.0,2.0248756218905473,4.0,1.0,0.4171641791044777,5.0943302450012125,421.92143718658184,26.370089824161365,1.0,3.3031328170854333,lint,0.06575880194482532,14.000000000000002,16,0.0071875,0.0,0.0,0.988869252695691,0.0012437810945273632,0.00171875,0.6907701000000088,20022,15.0,200,0.005044804843090748
