bootstrap_unit,ci95_high,ci95_low,density,effect,geometry,holm_adjusted_pvalue,holm_family,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction,scope,sign_consistency,sign_flip_pvalue
shared held-out evaluation seed,0.004025078125,0.002374921875,0.0331,base_main_effect,elongated,nan,none_cellwise,0.0028125,contact_break_rate,16,50,0.0032,0.82,cell,0.82,0.0001999600079984003
shared held-out evaluation seed,-0.006725,-0.00955625,0.0331,aperture_base_interaction,elongated,nan,none_cellwise,-0.007812499999999999,contact_break_rate,16,50,-0.008150000000000001,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.0067374999999999996,-0.009656406250000001,0.0331,requested_measurement_did,elongated,nan,none_cellwise,-0.0078125,contact_break_rate,16,50,-0.008150000000000001,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.006693437500000003,-0.00964375,0.0331,requested_base_did,elongated,nan,none_cellwise,-0.0078125,contact_break_rate,16,50,-0.008150000000000001,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.09463121890547262,0.050655006218905466,0.0331,aperture_main_effect,elongated,nan,none_cellwise,0.04532027363184078,mean_largest_scc_fraction,16,50,0.0719931592039801,0.76,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,-0.04518750000000002,-0.11620537935323381,0.0331,base_main_effect,elongated,nan,none_cellwise,-0.04532027363184078,mean_largest_scc_fraction,16,50,-0.08054415422885572,0.08,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,0.22178187189054724,0.10297248134328359,0.0331,aperture_base_interaction,elongated,nan,none_cellwise,0.06047885572139311,mean_largest_scc_fraction,16,50,0.16151119402985073,0.74,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,0.2214673507462686,0.10209437189054728,0.0331,requested_measurement_did,elongated,nan,none_cellwise,0.06047885572139311,mean_largest_scc_fraction,16,50,0.16151119402985073,0.74,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,0.22291744402985075,0.10464210199004975,0.0331,requested_base_did,elongated,nan,none_cellwise,0.06047885572139311,mean_largest_scc_fraction,16,50,0.16151119402985073,0.74,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,0.013378919797807304,0.011501859093246037,0.0331,aperture_main_effect,uniform,nan,none_cellwise,0.012550613409345093,mean_abs_radius_update,16,50,0.012426511952975798,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.009594127905376471,-0.011763353134877762,0.0331,base_main_effect,uniform,nan,none_cellwise,-0.01071302895482358,mean_abs_radius_update,16,50,-0.010715018579804024,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.025904491187241214,-0.029429194980124924,0.0331,aperture_base_interaction,uniform,nan,none_cellwise,-0.0279623775966902,mean_abs_radius_update,16,50,-0.02758453580744098,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.025829463599723955,-0.029326034227098,0.0331,requested_measurement_did,uniform,nan,none_cellwise,-0.0279623775966902,mean_abs_radius_update,16,50,-0.02758453580744098,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.025787575007272988,-0.029357827390371523,0.0331,requested_base_did,uniform,nan,none_cellwise,-0.027962377596690197,mean_abs_radius_update,16,50,-0.02758453580744098,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.00400625,0.003321875,0.0331,aperture_main_effect,uniform,nan,none_cellwise,0.0037500000000000003,contact_break_rate,16,50,0.003671875,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.00340625,-0.00401875,0.0331,base_main_effect,uniform,nan,none_cellwise,-0.0035937499999999997,contact_break_rate,16,50,-0.0037093750000000004,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.00514375,-0.006350156249999999,0.0331,aperture_base_interaction,uniform,nan,none_cellwise,-0.00578125,contact_break_rate,16,50,-0.00573125,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.00514375,-0.006331406249999999,0.0331,requested_measurement_did,uniform,nan,none_cellwise,-0.005781249999999999,contact_break_rate,16,50,-0.00573125,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.005118593750000001,-0.0063124999999999995,0.0331,requested_base_did,uniform,nan,none_cellwise,-0.00578125,contact_break_rate,16,50,-0.00573125,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.009497279228855727,-0.03837010261194029,0.0331,aperture_main_effect,uniform,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,-0.02336442786069651,0.02,cell,0.98,0.0007998400319936012
shared held-out evaluation seed,0.059795164800994983,0.01836753731343283,0.0331,base_main_effect,uniform,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.03735074626865671,0.44,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.07707835820895517,0.019307369402985074,0.0331,aperture_base_interaction,uniform,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.045721393034825863,0.4,cell,0.96,0.0005998800239952009
shared held-out evaluation seed,0.07748507462686564,0.019240982587064675,0.0331,requested_measurement_did,uniform,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.045721393034825863,0.4,cell,0.96,0.0009998000399920016
shared held-out evaluation seed,0.07630939054726359,0.01925357587064676,0.0331,requested_base_did,uniform,nan,none_cellwise,0.0,mean_largest_scc_fraction,16,50,0.045721393034825863,0.4,cell,0.96,0.0005998800239952009
shared held-out evaluation seed,0.0017459177821810771,0.000659076270370746,0.0123,aperture_main_effect,clustered,nan,none_cellwise,0.0012980326312300094,mean_abs_radius_update,32,50,0.001212827196013391,0.7,cell,0.7,0.0001999600079984003
shared held-out evaluation seed,2.896896288745611e-05,-0.001032017852972418,0.0123,base_main_effect,clustered,nan,none_cellwise,-0.0009241654129634826,mean_abs_radius_update,32,50,-0.0005166859523699858,0.34,cell,0.66,0.0617876424715057
shared held-out evaluation seed,-0.016865737233455694,-0.018211476297227688,0.0123,aperture_base_interaction,clustered,nan,none_cellwise,-0.017464690811591535,mean_abs_radius_update,32,50,-0.017534077648346424,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.016835390956208774,-0.01824437572091027,0.0123,requested_measurement_did,clustered,nan,none_cellwise,-0.017464690811591535,mean_abs_radius_update,32,50,-0.017534077648346424,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01683095669550858,-0.018178152475843163,0.0123,requested_base_did,clustered,nan,none_cellwise,-0.017464690811591535,mean_abs_radius_update,32,50,-0.017534077648346424,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.002198242187500001,-0.0041971484375,0.0123,aperture_main_effect,clustered,nan,none_cellwise,-0.0027734375,contact_break_rate,32,50,-0.0031562499999999998,0.22,cell,0.78,0.0001999600079984003
shared held-out evaluation seed,0.004117421874999999,0.0021702734375,0.0123,base_main_effect,clustered,nan,none_cellwise,0.003046875,contact_break_rate,32,50,0.003140625,0.78,cell,0.78,0.0001999600079984003
shared held-out evaluation seed,-0.0076906249999999995,-0.010709609375,0.0123,aperture_base_interaction,clustered,nan,none_cellwise,-0.00890625,contact_break_rate,32,50,-0.0091625,0.04,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,-0.007630859375000003,-0.01060953125,0.0123,requested_measurement_did,clustered,nan,none_cellwise,-0.00890625,contact_break_rate,32,50,-0.0091625,0.04,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,-0.007696640625000001,-0.0106375,0.0123,requested_base_did,clustered,nan,none_cellwise,-0.00890625,contact_break_rate,32,50,-0.0091625,0.04,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,0.020681086753731346,-0.04563055814676616,0.0123,aperture_main_effect,clustered,nan,none_cellwise,0.0016713308457711462,mean_largest_scc_fraction,32,50,-0.010175684079601987,0.5,cell,0.56,0.5580883823235353
shared held-out evaluation seed,0.011917055348258664,-0.04307116759950249,0.0123,base_main_effect,clustered,nan,none_cellwise,-0.012943097014925353,mean_largest_scc_fraction,32,50,-0.015679415422885576,0.38,cell,0.62,0.2939412117576485
shared held-out evaluation seed,0.17180107276119405,0.06994799440298509,0.0123,aperture_base_interaction,clustered,nan,none_cellwise,0.11365049751243778,mean_largest_scc_fraction,32,50,0.12164490049751243,0.76,cell,0.82,0.0001999600079984003
shared held-out evaluation seed,0.17432672574626867,0.0685420553482587,0.0123,requested_measurement_did,clustered,nan,none_cellwise,0.11365049751243778,mean_largest_scc_fraction,32,50,0.12164490049751243,0.76,cell,0.82,0.0003999200159968006
shared held-out evaluation seed,0.17400956156716413,0.06900722947761194,0.0123,requested_base_did,clustered,nan,none_cellwise,0.11365049751243778,mean_largest_scc_fraction,32,50,0.12164490049751243,0.76,cell,0.82,0.0001999600079984003
shared held-out evaluation seed,0.002327126251258451,0.0011191984796364927,0.0123,aperture_main_effect,elongated,nan,none_cellwise,0.0016052737180139416,mean_abs_radius_update,32,50,0.001726278883232703,0.78,cell,0.78,0.0001999600079984003
shared held-out evaluation seed,6.307479366816793e-05,-0.00096406648521415,0.0123,base_main_effect,elongated,nan,none_cellwise,-0.0008308139870286211,mean_abs_radius_update,32,50,-0.0004424450002813148,0.38,cell,0.62,0.10997800439912017
shared held-out evaluation seed,-0.014724113712715797,-0.01654501053686654,0.0123,aperture_base_interaction,elongated,nan,none_cellwise,-0.01526895497393328,mean_abs_radius_update,32,50,-0.01560801256524734,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014735964316253075,-0.016516952075392288,0.0123,requested_measurement_did,elongated,nan,none_cellwise,-0.015268954973933279,mean_abs_radius_update,32,50,-0.01560801256524734,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014716388801907874,-0.016442934416570656,0.0123,requested_base_did,elongated,nan,none_cellwise,-0.015268954973933279,mean_abs_radius_update,32,50,-0.01560801256524734,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,3.441406249999978e-05,-0.0012360937500000002,0.0123,aperture_main_effect,elongated,nan,none_cellwise,-0.0008203125,contact_break_rate,32,50,-0.0005875,0.38,cell,0.62,0.07158568286342731
shared held-out evaluation seed,0.0004453125,-0.0007548437500000001,0.0123,base_main_effect,elongated,nan,none_cellwise,-0.0002734374999999998,contact_break_rate,32,50,-0.00015937500000000004,0.46,cell,0.54,0.610877824435113
shared held-out evaluation seed,-0.0029967968750000008,-0.0047969531250000004,0.0123,aperture_base_interaction,elongated,nan,none_cellwise,-0.003515625,contact_break_rate,32,50,-0.0038437500000000004,0.08,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,-0.00295625,-0.004756328125000001,0.0123,requested_measurement_did,elongated,nan,none_cellwise,-0.0035156249999999997,contact_break_rate,32,50,-0.0038437500000000004,0.08,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,-0.0029903906250000013,-0.00475640625,0.0123,requested_base_did,elongated,nan,none_cellwise,-0.0035156249999999997,contact_break_rate,32,50,-0.0038437500000000004,0.08,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,0.006947644589552192,-0.0588730565920398,0.0123,aperture_main_effect,elongated,nan,none_cellwise,-0.0368081467661692,mean_largest_scc_fraction,32,50,-0.02805192786069652,0.42,cell,0.58,0.11157768446310738
shared held-out evaluation seed,0.07461454446517413,0.010872356965174133,0.0123,base_main_effect,elongated,nan,none_cellwise,0.0541433457711443,mean_largest_scc_fraction,32,50,0.04210043532338308,0.6,cell,0.62,0.013797240551889621
shared held-out evaluation seed,0.13829322139303482,0.040928171641791036,0.0123,aperture_base_interaction,elongated,nan,none_cellwise,0.05527052238805974,mean_largest_scc_fraction,32,50,0.09028917910447759,0.7,cell,0.72,0.0009998000399920016
shared held-out evaluation seed,0.14147971082089544,0.0407950093283582,0.0123,requested_measurement_did,elongated,nan,none_cellwise,0.05527052238805974,mean_largest_scc_fraction,32,50,0.09028917910447759,0.7,cell,0.72,0.0007998400319936012
shared held-out evaluation seed,0.1398499689054726,0.045251243781094526,0.0123,requested_base_did,elongated,nan,none_cellwise,0.05527052238805974,mean_largest_scc_fraction,32,50,0.09028917910447759,0.7,cell,0.72,0.0007998400319936012
shared held-out evaluation seed,0.014366939850189048,0.013001014839291364,0.0123,aperture_main_effect,uniform,nan,none_cellwise,0.013378710562817763,mean_abs_radius_update,32,50,0.013697515928221547,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.012576378618235658,-0.01400860842574623,0.0123,base_main_effect,uniform,nan,none_cellwise,-0.013104191996895753,mean_abs_radius_update,32,50,-0.013315249855012656,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.026137045695268066,-0.02870314373226093,0.0123,aperture_base_interaction,uniform,nan,none_cellwise,-0.026782225756026207,mean_abs_radius_update,32,50,-0.027446873723393325,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.02618521299472356,-0.028773924922433254,0.0123,requested_measurement_did,uniform,nan,none_cellwise,-0.026782225756026207,mean_abs_radius_update,32,50,-0.027446873723393325,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.02616425363875401,-0.02882277770057526,0.0123,requested_base_did,uniform,nan,none_cellwise,-0.026782225756026207,mean_abs_radius_update,32,50,-0.027446873723393325,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.0012140625,0.0009812500000000001,0.0123,aperture_main_effect,uniform,nan,none_cellwise,0.0011328125000000001,contact_break_rate,32,50,0.0010953125,0.98,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0011796484375000001,-0.001528125,0.0123,base_main_effect,uniform,nan,none_cellwise,-0.0012890624999999998,contact_break_rate,32,50,-0.0013515625000000001,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.00191875,-0.002368828125,0.0123,aperture_base_interaction,uniform,nan,none_cellwise,-0.002109375,contact_break_rate,32,50,-0.002146875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0019125000000000001,-0.002381328125,0.0123,requested_measurement_did,uniform,nan,none_cellwise,-0.002109375,contact_break_rate,32,50,-0.002146875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0019187499999999999,-0.002381328125,0.0123,requested_base_did,uniform,nan,none_cellwise,-0.002109375,contact_break_rate,32,50,-0.002146875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.09093901585820896,-0.1288282027363184,0.0123,aperture_main_effect,uniform,nan,none_cellwise,-0.09285603233830847,mean_largest_scc_fraction,32,50,-0.10942786069651741,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.15986034670398008,0.10755717506218906,0.0123,base_main_effect,uniform,nan,none_cellwise,0.11598258706467657,mean_largest_scc_fraction,32,50,0.13352922885572138,0.96,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,0.24891604477611942,0.171417677238806,0.0123,aperture_base_interaction,uniform,nan,none_cellwise,0.18151430348258707,mean_largest_scc_fraction,32,50,0.20958955223880596,0.98,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.24938580534825866,0.17319022077114427,0.0123,requested_measurement_did,uniform,nan,none_cellwise,0.18151430348258707,mean_largest_scc_fraction,32,50,0.20958955223880596,0.98,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.2512197605721393,0.17173655161691545,0.0123,requested_base_did,uniform,nan,none_cellwise,0.18151430348258707,mean_largest_scc_fraction,32,50,0.20958955223880596,0.98,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.0008564464090921669,-0.0017211248089173954,0.0204,aperture_main_effect,clustered,nan,none_cellwise,-0.0014439479483255514,mean_abs_radius_update,32,50,-0.0012899717166137226,0.16,cell,0.84,0.0001999600079984003
shared held-out evaluation seed,0.0022167667255822976,0.0013922116804334997,0.0204,base_main_effect,clustered,nan,none_cellwise,0.001797618892116702,mean_abs_radius_update,32,50,0.0018112171633929935,0.84,cell,0.84,0.0001999600079984003
shared held-out evaluation seed,-0.014424821737275292,-0.016050113450511307,0.0204,aperture_base_interaction,clustered,nan,none_cellwise,-0.015134801597975898,mean_abs_radius_update,32,50,-0.015233793939824334,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014467571134560124,-0.016045903821674277,0.0204,requested_measurement_did,clustered,nan,none_cellwise,-0.0151348015979759,mean_abs_radius_update,32,50,-0.015233793939824334,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01448959880965783,-0.016048040461388257,0.0204,requested_base_did,clustered,nan,none_cellwise,-0.0151348015979759,mean_abs_radius_update,32,50,-0.015233793939824334,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.008187421875000002,-0.010026601562500001,0.0204,aperture_main_effect,clustered,nan,none_cellwise,-0.008984375,contact_break_rate,32,50,-0.0090625,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.010362578124999997,0.008518710937499998,0.0204,base_main_effect,clustered,nan,none_cellwise,0.009296875,contact_break_rate,32,50,0.009453125,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014899921875000001,-0.017428203125000003,0.0204,aperture_base_interaction,clustered,nan,none_cellwise,-0.01625,contact_break_rate,32,50,-0.0161875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014931171875000001,-0.017406484375000003,0.0204,requested_measurement_did,clustered,nan,none_cellwise,-0.01625,contact_break_rate,32,50,-0.0161875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014990468750000001,-0.017472187499999996,0.0204,requested_base_did,clustered,nan,none_cellwise,-0.01625,contact_break_rate,32,50,-0.0161875,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.1615657260572139,0.09075268190298508,0.0204,aperture_main_effect,clustered,nan,none_cellwise,0.142568407960199,mean_largest_scc_fraction,32,50,0.12793532338308458,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,-0.1101666666666667,-0.17250687966417913,0.0204,base_main_effect,clustered,nan,none_cellwise,-0.14929259950248755,mean_largest_scc_fraction,32,50,-0.14189987562189055,0.12,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.3275170242537314,0.2044284825870647,0.0204,aperture_base_interaction,clustered,nan,none_cellwise,0.2803171641791045,mean_largest_scc_fraction,32,50,0.26861940298507464,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.3295761815920397,0.20677899564676616,0.0204,requested_measurement_did,clustered,nan,none_cellwise,0.2803171641791045,mean_largest_scc_fraction,32,50,0.26861940298507464,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.328329835199005,0.20542824937810947,0.0204,requested_base_did,clustered,nan,none_cellwise,0.2803171641791045,mean_largest_scc_fraction,32,50,0.26861940298507464,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,-0.001070409206712056,-0.0019277030750948373,0.0204,aperture_main_effect,elongated,nan,none_cellwise,-0.0012657552428356248,mean_abs_radius_update,32,50,-0.0014942787354523784,0.18,cell,0.82,0.0001999600079984003
shared held-out evaluation seed,0.0026501012271733806,0.0018059821913657685,0.0204,base_main_effect,elongated,nan,none_cellwise,0.0025090992668150712,mean_abs_radius_update,32,50,0.0022299751722611384,0.92,cell,0.92,0.0001999600079984003
shared held-out evaluation seed,-0.013885115721456332,-0.015480048760702017,0.0204,aperture_base_interaction,elongated,nan,none_cellwise,-0.014249357565645614,mean_abs_radius_update,32,50,-0.014672420879732608,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.013918444937785476,-0.015431384077659037,0.0204,requested_measurement_did,elongated,nan,none_cellwise,-0.014249357565645614,mean_abs_radius_update,32,50,-0.014672420879732606,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.013893720774178256,-0.015434882553033718,0.0204,requested_base_did,elongated,nan,none_cellwise,-0.014249357565645614,mean_abs_radius_update,32,50,-0.014672420879732606,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.005301445312500001,-0.006745390625000001,0.0204,aperture_main_effect,elongated,nan,none_cellwise,-0.0060546875,contact_break_rate,32,50,-0.0060265625,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.006231328125,0.0047388281249999996,0.0204,base_main_effect,elongated,nan,none_cellwise,0.005742187500000001,contact_break_rate,32,50,0.0054859374999999995,0.96,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,-0.010174921875000001,-0.012562578125,0.0204,aperture_base_interaction,elongated,nan,none_cellwise,-0.0121875,contact_break_rate,32,50,-0.011396874999999999,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.010106171875,-0.0126875,0.0204,requested_measurement_did,elongated,nan,none_cellwise,-0.0121875,contact_break_rate,32,50,-0.011396874999999999,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.010215546875,-0.012596953125000001,0.0204,requested_base_did,elongated,nan,none_cellwise,-0.0121875,contact_break_rate,32,50,-0.011396874999999999,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.14786108519900495,0.08146132618159205,0.0204,aperture_main_effect,elongated,nan,none_cellwise,0.12974191542288555,mean_largest_scc_fraction,32,50,0.11539179104477613,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,-0.08940683302238807,-0.14789404539800996,0.0204,base_main_effect,elongated,nan,none_cellwise,-0.12282338308457709,mean_largest_scc_fraction,32,50,-0.11879664179104477,0.12,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.3091936411691542,0.20710113495024876,0.0204,aperture_base_interaction,elongated,nan,none_cellwise,0.26368159203980107,mean_largest_scc_fraction,32,50,0.25765547263681593,0.94,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,0.30803420398009945,0.2077999067164179,0.0204,requested_measurement_did,elongated,nan,none_cellwise,0.26368159203980107,mean_largest_scc_fraction,32,50,0.25765547263681593,0.94,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,0.30655635883084564,0.2072451803482587,0.0204,requested_base_did,elongated,nan,none_cellwise,0.26368159203980107,mean_largest_scc_fraction,32,50,0.25765547263681593,0.94,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,0.015949465354777276,0.014476585445718317,0.0204,aperture_main_effect,uniform,nan,none_cellwise,0.015467799574709435,mean_abs_radius_update,32,50,0.015243461878442386,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.013598908373989086,-0.015200652701168745,0.0204,base_main_effect,uniform,nan,none_cellwise,-0.014637831500789528,mean_abs_radius_update,32,50,-0.014443360022669032,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.029280513306263852,-0.032045451396491766,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,-0.030511543501942632,mean_abs_radius_update,32,50,-0.03064459131827911,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.02930609780940714,-0.032011609208308936,0.0204,requested_measurement_did,uniform,nan,none_cellwise,-0.03051154350194263,mean_abs_radius_update,32,50,-0.03064459131827911,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.02930051884191298,-0.031950453076723596,0.0204,requested_base_did,uniform,nan,none_cellwise,-0.030511543501942632,mean_abs_radius_update,32,50,-0.03064459131827911,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.0020890625,0.0017828125000000001,0.0204,aperture_main_effect,uniform,nan,none_cellwise,0.001953125,contact_break_rate,32,50,0.0019359375000000002,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0022875,-0.0026860156250000005,0.0204,base_main_effect,uniform,nan,none_cellwise,-0.0023828125,contact_break_rate,32,50,-0.0024828125,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0032187500000000003,-0.003809453125,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,-0.0035937499999999997,contact_break_rate,32,50,-0.003515625,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.003228125,-0.0038250000000000003,0.0204,requested_measurement_did,uniform,nan,none_cellwise,-0.0035937499999999997,contact_break_rate,32,50,-0.003515625,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0032436718750000005,-0.0037907031250000002,0.0204,requested_base_did,uniform,nan,none_cellwise,-0.0035937499999999997,contact_break_rate,32,50,-0.003515625,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.07051263215174128,-0.11270693407960197,0.0204,aperture_main_effect,uniform,nan,none_cellwise,-0.06790267412935325,mean_largest_scc_fraction,32,50,-0.09094371890547263,0.04,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,0.13749137126865668,0.08810883084577115,0.0204,base_main_effect,uniform,nan,none_cellwise,0.0748600746268657,mean_largest_scc_fraction,32,50,0.11285914179104477,0.96,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.22771571828358206,0.13921735074626865,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,0.1358053482587065,mean_largest_scc_fraction,32,50,0.18176927860696515,0.92,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,0.22806770833333334,0.1394737251243781,0.0204,requested_measurement_did,uniform,nan,none_cellwise,0.1358053482587065,mean_largest_scc_fraction,32,50,0.18176927860696515,0.92,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,0.22781498756218901,0.14010696517412932,0.0204,requested_base_did,uniform,nan,none_cellwise,0.1358053482587065,mean_largest_scc_fraction,32,50,0.18176927860696515,0.92,cell,0.94,0.0001999600079984003
shared held-out evaluation seed,-0.002063499815132077,-0.002723650101940538,0.0331,aperture_main_effect,clustered,nan,none_cellwise,-0.0021050125632784836,mean_abs_radius_update,32,50,-0.0023849294791519855,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.003566548736394458,0.00289346665369492,0.0331,base_main_effect,clustered,nan,none_cellwise,0.0029507818854117114,mean_abs_radius_update,32,50,0.0032167271924651046,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.012072796422408074,-0.013499377138081406,0.0331,aperture_base_interaction,clustered,nan,none_cellwise,-0.012736851176703456,mean_abs_radius_update,32,50,-0.012735263867558848,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.012057851584600383,-0.013438216448084966,0.0331,requested_measurement_did,clustered,nan,none_cellwise,-0.012736851176703456,mean_abs_radius_update,32,50,-0.012735263867558848,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.012069031848467165,-0.01346393290934726,0.0331,requested_base_did,clustered,nan,none_cellwise,-0.012736851176703456,mean_abs_radius_update,32,50,-0.012735263867558848,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.011051445312500002,-0.0122296875,0.0331,aperture_main_effect,clustered,nan,none_cellwise,-0.0112890625,contact_break_rate,32,50,-0.011625000000000002,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.014490625,0.013096835937499999,0.0331,base_main_effect,clustered,nan,none_cellwise,0.013554687499999999,contact_break_rate,32,50,0.013790625,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.017634375,-0.0196,0.0331,aperture_base_interaction,clustered,nan,none_cellwise,-0.018359375,contact_break_rate,32,50,-0.018600000000000002,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.017596796875,-0.019597109374999998,0.0331,requested_measurement_did,clustered,nan,none_cellwise,-0.018359375,contact_break_rate,32,50,-0.018600000000000002,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.017621875,-0.019581328124999995,0.0331,requested_base_did,clustered,nan,none_cellwise,-0.018359375,contact_break_rate,32,50,-0.018600000000000002,0.0,cell,1.0,0.0001999600079984003
